Source	Target
http://eu.dbpedia.org/resource/Pripiat	http://dbpedia.org/resource/Pripyat_River
http://be-x-old.dbpedia.org/resource/Прыпяць	http://dbpedia.org/resource/Pripyat_River
http://be.dbpedia.org/resource/Рака_Прыпяць	http://dbpedia.org/resource/Pripyat_River
http://bg.dbpedia.org/resource/Припят	http://dbpedia.org/resource/Pripyat_River
http://bs.dbpedia.org/resource/Pripjat_(rijeka)	http://dbpedia.org/resource/Pripyat_River
http://cs.dbpedia.org/resource/Pripjať	http://dbpedia.org/resource/Pripyat_River
http://dbpedia.org/resource/Pripyat_River	http://ca.dbpedia.org/resource/Riu_Prípiat
http://dbpedia.org/resource/Pripyat_River	http://de.dbpedia.org/resource/Prypjat_(Fluss)
http://dbpedia.org/resource/Pripyat_River	http://es.dbpedia.org/resource/Río_Prípiat
http://dbpedia.org/resource/Pripyat_River	http://et.dbpedia.org/resource/Prõpjats
http://dbpedia.org/resource/Pripyat_River	http://eu.dbpedia.org/resource/Pripiat_(ibaia)
http://dbpedia.org/resource/Pripyat_River	http://eu.dbpedia.org/resource/Pripiat_ibaia
http://dbpedia.org/resource/Pripyat_River	http://fi.dbpedia.org/resource/Pripet
http://dbpedia.org/resource/Pripyat_River	http://fr.dbpedia.org/resource/Pripiat_(rivière)
http://dbpedia.org/resource/Pripyat_River	http://he.dbpedia.org/resource/פריפיאט_(נהר)
http://dbpedia.org/resource/Pripyat_River	http://hr.dbpedia.org/resource/Pripjat_(rijeka)
http://dbpedia.org/resource/Pripyat_River	http://hu.dbpedia.org/resource/Pripjaty_(folyó)
http://dbpedia.org/resource/Pripyat_River	http://hy.dbpedia.org/resource/Պրիպյատ_(գետ)
http://dbpedia.org/resource/Pripyat_River	http://id.dbpedia.org/resource/Sungai_Pripyat
http://dbpedia.org/resource/Pripyat_River	http://it.dbpedia.org/resource/Pripjat'_(fiume)
http://dbpedia.org/resource/Pripyat_River	http://it.dbpedia.org/resource/Pryp'jat'_(fiume)
http://dbpedia.org/resource/Pripyat_River	http://ja.dbpedia.org/resource/プリピャチ川
http://dbpedia.org/resource/Pripyat_River	http://ka.dbpedia.org/resource/პრიპიატი_(მდინარე)
http://dbpedia.org/resource/Pripyat_River	http://la.dbpedia.org/resource/Pripetius
http://dbpedia.org/resource/Pripyat_River	http://lt.dbpedia.org/resource/Pripetė_(upė)
http://dbpedia.org/resource/Pripyat_River	http://lv.dbpedia.org/resource/Pripete
http://dbpedia.org/resource/Pripyat_River	http://nl.dbpedia.org/resource/Pripjat_(rivier)
http://dbpedia.org/resource/Pripyat_River	http://nl.dbpedia.org/resource/Prypjat_(rivier)
http://dbpedia.org/resource/Pripyat_River	http://nn.dbpedia.org/resource/Pripjat
http://dbpedia.org/resource/Pripyat_River	http://pl.dbpedia.org/resource/Prypeć_(rzeka)
http://dbpedia.org/resource/Pripyat_River	http://rdf.freebase.com/ns/m.023_b6
http://dbpedia.org/resource/Pripyat_River	http://ro.dbpedia.org/resource/Râul_Pripeat
http://dbpedia.org/resource/Pripyat_River	http://ru.dbpedia.org/resource/Припять_(река)
http://dbpedia.org/resource/Pripyat_River	http://simple.dbpedia.org/resource/Pripyat_River
http://dbpedia.org/resource/Pripyat_River	http://sk.dbpedia.org/resource/Pripiať_(rieka)
http://dbpedia.org/resource/Pripyat_River	http://sr.dbpedia.org/resource/Припјат_(река)
http://dbpedia.org/resource/Pripyat_River	http://sv.dbpedia.org/resource/Prypjat
http://dbpedia.org/resource/Pripyat_River	http://th.dbpedia.org/resource/แม่น้ำปรีเปียต
http://dbpedia.org/resource/Pripyat_River	http://uk.dbpedia.org/resource/Прип'ять
http://dbpedia.org/resource/Pripyat_River	http://vi.dbpedia.org/resource/Sông_Pripyat
http://dbpedia.org/resource/Pripyat_River	http://www.wikidata.org/entity/Q157042
http://dbpedia.org/resource/Pripyat_River	http://zh.dbpedia.org/resource/普里皮亚季河
