Source	Target
http://dbpedia.org/resource/Bandon,_Oregon	http://data.nytimes.com/43553777731027839441
http://fr.dbpedia.org/resource/Royaume_de_Bourgogne	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://dbpedia.org/resource/Bourgogne	http://data.nytimes.com/N30038501401041739851
http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000049a5a	http://dbpedia.org/resource/Juran_kingdom
http://dbpedia.org/resource/Bourgogne	http://sw.opencyc.org/concept/Mx4rv18QRpwpEbGdrcN5Y29ycA
http://ar.dbpedia.org/resource/بورغوني_(منطقة_فرنسية)	http://ar.dbpedia.org/resource/%D8%A8%D9%88%D8%B1%D8%BA%D9%88%D9%86%D9%8A_(%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9)
http://dbpedia.org/resource/Burgundy	http://ar.dbpedia.org/resource/منطقة_بورجندي
http://es.dbpedia.org/resource/Borgoña_(desambiguación)	http://dbpedia.org/resource/Burgundy
http://hr.dbpedia.org/resource/Burgundija_(razdvojba)	http://dbpedia.org/resource/Burgundy
http://bg.dbpedia.org/resource/Бургундия_(пояснение)	http://dbpedia.org/resource/Burgundy
http://fr.dbpedia.org/resource/Bourgogne_(homonymie)	http://dbpedia.org/resource/Burgundy
http://dbpedia.org/resource/Burgundy	http://ceb.dbpedia.org/resource/Bourgogne_(pagklaro)
http://dbpedia.org/resource/Burgundy	http://de.dbpedia.org/resource/Burgund_(Begriffsklärung)
http://dbpedia.org/resource/Burgundy	http://fy.dbpedia.org/resource/Boergonje
http://dbpedia.org/resource/Burgundy	http://he.dbpedia.org/resource/בורגונדי
http://dbpedia.org/resource/Burgundy	http://ja.dbpedia.org/resource/バーガンディ
http://dbpedia.org/resource/Burgundy	http://la.dbpedia.org/resource/Burgundia
http://dbpedia.org/resource/Burgundy	http://lt.dbpedia.org/resource/Burgundija_(reikšmės)
http://dbpedia.org/resource/Burgundy	http://nl.dbpedia.org/resource/Bourgondië
http://dbpedia.org/resource/Burgundy	http://oc.dbpedia.org/resource/Bourgogne
http://dbpedia.org/resource/Burgundy	http://pt.dbpedia.org/resource/Burgúndia
http://dbpedia.org/resource/Burgundy	http://ro.dbpedia.org/resource/Burgundia_(dezambiguizare)
http://dbpedia.org/resource/Burgundy	http://ru.dbpedia.org/resource/Бургундия_(значения)
http://dbpedia.org/resource/Burgundy	http://sk.dbpedia.org/resource/Burgundsko
http://dbpedia.org/resource/Burgundy	http://sl.dbpedia.org/resource/Burgundija_(razločitev)
