Source	Target
http://dbpedia.org/resource/East_Germany	http://sw.opencyc.org/2008/06/10/concept/Mx4rvVj4tZwpEbGdrcN5Y29ycA
http://dbpedia.org/resource/East_Germany	http://sw.opencyc.org/concept/Mx4rvVj4tZwpEbGdrcN5Y29ycA
http://dbpedia.org/resource/DDR	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000001b45b
