Source	Target
http://cs.dbpedia.org/resource/Vláda_Baracka_Obamy	http://rdf.freebase.com/ns/m.05b6w1g
http://da.dbpedia.org/resource/Regeringen_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://dbpedia.org/resource/Presidency_of_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://dbpedia.org/resource/Presidency_of_Barack_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000aa36c2e
http://de.dbpedia.org/resource/Kabinett_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://fr.dbpedia.org/resource/Présidence_de_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://it.dbpedia.org/resource/Presidenza_di_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://ko.dbpedia.org/resource/버락_오바마_행정부	http://rdf.freebase.com/ns/m.05b6w1g
http://nl.dbpedia.org/resource/Kabinet-Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://no.dbpedia.org/resource/Barack_Obamas_regjering	http://rdf.freebase.com/ns/m.05b6w1g
http://pl.dbpedia.org/resource/Prezydentura_Baracka_Obamy	http://rdf.freebase.com/ns/m.05b6w1g
http://rdf.freebase.com/ns/m.05b6w1g	http://dbpedia.org/resource/Obama's_cabinet
http://rdf.freebase.com/ns/m.05b6w1g	http://dbpedia.org/resource/Obama_Admininstration
http://rdf.freebase.com/ns/m.05b6w1g	http://www.wikidata.org/entity/Q1379733
http://rdf.freebase.com/ns/m.05b6w1g	http://ru.dbpedia.org/resource/Президентство_Барака_Обамы
http://rdf.freebase.com/ns/m.05b6w1g	http://sv.dbpedia.org/resource/Obamas_kabinett
http://rdf.freebase.com/ns/m.05b6w1g	http://th.dbpedia.org/resource/การดำรงตำแหน่งประธานาธิบดีของบารัก_โอบามา
http://dbpedia.org/resource/%27Barry%27_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/'Barry'_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/08ama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/B._hussein_obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/B_hussein_obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Obama.
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Osama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_obabma
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_osama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barrack_Obama's_religion
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Half-breed_nigger
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Hussein_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Mrs._Barrack_Obama_Sr.
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/My.BarackObama.com
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Ob_ama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obomba
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/President-elect_government
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/President_Barack_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/President_Elect_Barack_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/President_Government
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Time_Traveling_Nazi_Muslim
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barry_O'Bama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/O'Bomba
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Ob?ma
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obama!
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/African_American_President
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/B-Rock_%22The_Islamic_Shock%22_Hussein_Superallah_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/BObama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Millhouse_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Obama_Biography
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Obama_Presidential_Library
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Obamaca
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Sotero
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barak_O%27Bama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barky_Bama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barrack_Obama%27s_religion
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barry_O%27Bama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Henry_Healy
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/O%27Bomba
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/OBAMA%21
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Ob%C4%81ma
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obama%21
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obama_44
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obama_obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obamaism
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obamessiah
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obamism
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/President_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Rocco_Bama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000aa36c2e	http://dbpedia.org/resource/Obama%27s_cabinet
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000aa36c2e	http://dbpedia.org/resource/Obama_Admininstration
http://www.rdfabout.com/rdf/usgov/congress/people/O000167	http://dbpedia.org/resource/United_States_Senate_career_of_Barack_Obama
http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000009d4e39d
