Source	Target
http://dbpedia.org/resource/John_Adams	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000001fe18
http://data.bibsys.no/data/notrbib/authorityentry/x01039256	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x03039749	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x03107289	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x07065110	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x10016233	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x10049949	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x90148933	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x90845244	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x90880171	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x90939206	http://viaf.org/viaf/46948513
http://data.bibsys.no/data/notrbib/authorityentry/x97024381	http://viaf.org/viaf/46948513
