Source	Target
http://dbpedia.org/resource/Barack_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277
http://da.dbpedia.org/resource/Regeringen_Barack_Obama	http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama
http://de.dbpedia.org/resource/Kabinett_Obama	http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama
http://ka.dbpedia.org/resource/ობამას_კაბინეტი	http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama
http://nl.dbpedia.org/resource/Kabinet-Obama	http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama
http://rdf.freebase.com/ns/m.05b6w1g	http://dbpedia.org/resource/Barack_Obama_cabinet
http://rdf.freebase.com/ns/m.05b6w1g	http://dbpedia.org/resource/Obama's_cabinet
http://rdf.freebase.com/ns/m.05b6w1g	http://dbpedia.org/resource/Obama_Admininstration
http://rdf.freebase.com/ns/m.05b6w1g	http://dbpedia.org/resource/President_Barack_Obama
http://rdf.freebase.com/ns/m.05b6w1g	http://dbpedia.org/resource/President_Obama
http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama	http://es.dbpedia.org/resource/Transición_presidencial_de_Barack_Obama
http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama	http://fr.dbpedia.org/resource/Administration_Obama
http://dbpedia.org/resource/%27Barry%27_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/'Barry'_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/08ama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/B._hussein_obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/B_hussein_obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Obama.
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_Osama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_obabma
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barack_osama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Barrack_Obama's_religion
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Half-breed_nigger
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Hussein_Obama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Mrs._Barrack_Obama_Sr.
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/My.BarackObama.com
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Ob_ama
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/Obomba
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277	http://dbpedia.org/resource/President-elect_government
