Source	Target
http://dbpedia.org/resource/Madison,_Wisconsin	http://sws.geonames.org/5261457/
http://dbpedia.org/resource/Madison,_Wisconsin	http://www.rdfabout.com/rdf/usgov/geo/us/wi/counties/dane_county/madison
http://dbpedia.org/resource/Madison,_Wisconsin	http://data.nytimes.com/N42015398622290083051
http://dbpedia.org/resource/Xi'an	http://sws.geonames.org/1790630/
http://dbpedia.org/resource/Natchez,_Mississippi	http://data.nytimes.com/56399731571712931101
http://dbpedia.org/resource/%C3%9Atila	http://data.nytimes.com/N75304497924591241091
http://dbpedia.org/resource/Madison	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000006ec5d
http://data.nytimes.com/56399731571712931101	http://dbpedia.org/resource/Xi%27an
http://data.nytimes.com/56399731571712931101	http://sws.geonames.org/1790630/
http://dbpedia.org/resource/Xi%27an	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000008f989
http://sws.geonames.org/1790630/	http://ru.dbpedia.org/resource/%D0%A1%D0%B8%D0%B0%D0%BD%D1%8C
http://data.nytimes.com/N75304497924591241091	http://dbpedia.org/resource/Madison%2C_Wisconsin
http://data.nytimes.com/N75304497924591241091	http://sws.geonames.org/5261457/
http://dbpedia.org/resource/Madison%2C_Wisconsin	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000006ec5d
http://dbpedia.org/resource/Madison%2C_Wisconsin	http://sw.opencyc.org/concept/Mx4rvVijoZwpEbGdrcN5Y29ycA
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000008f989	http://dbpedia.org/resource/Hao_%28city%29
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000008f989	http://dbpedia.org/resource/Xi'an
