Source	Target
http://dbpedia.org/resource/Bandon,_Oregon	http://data.nytimes.com/43553777731027839441
http://dbpedia.org/resource/Burgundy	http://ar.dbpedia.org/resource/منطقة_بورجندي
http://fr.dbpedia.org/resource/Royaume_de_Bourgogne	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://dbpedia.org/resource/Bourgogne	http://data.nytimes.com/N30038501401041739851
http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000049a5a	http://dbpedia.org/resource/Juran_kingdom
http://ko.dbpedia.org/resource/버건디	http://nl.dbpedia.org/resource/Burgundy
http://dbpedia.org/resource/Burgundy_(disambiguation)	http://nl.dbpedia.org/resource/Burgundy
http://ja.dbpedia.org/resource/バーガンディ	http://nl.dbpedia.org/resource/Burgundy
http://nl.dbpedia.org/resource/Burgundy	http://pl.dbpedia.org/resource/Burgundia_(ujednoznacznienie)
http://sw.opencyc.org/concept/Mx4rvVkI-ZwpEbGdrcN5Y29ycA	http://dbpedia.org/resource/Burgundy
