Source	Target
http://dbpedia.org/resource/Bandon,_Oregon	http://data.nytimes.com/N87963426655427413891
http://dbpedia.org/resource/Burgundy	http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000049a5a
http://dbpedia.org/resource/Burgundy_(French_region)	http://data.nytimes.com/43553777731027839441
http://dbpedia.org/resource/Bay_of_Biscay	http://data.nytimes.com/N30038501401041739851
http://rdf.freebase.com/ns/m.0lpp8	http://data.nytimes.com/43553777731027839441
http://rdf.freebase.com/ns/m.0lpp8	http://dbpedia.org/resource/Bourgogne
http://rdf.freebase.com/ns/m.0d5sb	http://data.nytimes.com/N30038501401041739851
http://rdf.freebase.com/ns/m.0d5sb	http://dbpedia.org/resource/Cantabrian_Sea
http://rdf.freebase.com/ns/m.0zcc1	http://data.nytimes.com/N87963426655427413891
http://dbpedia.org/resource/Burgundy_(disambiguation)	http://nl.dbpedia.org/resource/Burgundy
http://ja.dbpedia.org/resource/バーガンディ	http://nl.dbpedia.org/resource/Burgundy
http://rdf.freebase.com/ns/m.0yb_v	http://dbpedia.org/resource/Seven_bridges_middle_school
http://dbpedia.org/resource/Cantabrian_Sea	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000006170a
http://data.nytimes.com/43553777731027839441	http://dbpedia.org/resource/Bourgogne
http://data.nytimes.com/43553777731027839441	http://sws.geonames.org/3030967/
http://data.nytimes.com/43553777731027839441	http://dbpedia.org/resource/Burgundy_%28French_region%29
http://dbpedia.org/resource/Bourgogne	http://sws.geonames.org/3030967/
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000000eabfa	http://dbpedia.org/resource/Seven_bridges_middle_school
http://data.nytimes.com/N87963426655427413891	http://dbpedia.org/resource/Bandon%2C_Oregon
http://data.nytimes.com/N87963426655427413891	http://sws.geonames.org/5712417/
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000051f6f5	http://dbpedia.org/resource/Burgundian_kingdom
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000051f6f5	http://dbpedia.org/resource/Second_Kingdom_of_Burgundy
http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000049a5a	http://dbpedia.org/resource/Burgundy_%28region%29
http://ko.dbpedia.org/resource/버건디	http://nl.dbpedia.org/resource/Burgundy
http://nl.dbpedia.org/resource/Burgundy	http://pl.dbpedia.org/resource/Burgundia_(ujednoznacznienie)
http://dbpedia.org/resource/Kingdom_of_Arles	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://es.dbpedia.org/resource/Reino_de_Arlés	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://et.dbpedia.org/resource/Arelaat	http://ro.dbpedia.org/resource/Regatul_Burgundia
