Source	Target
http://bg.dbpedia.org/resource/Бранденбург	http://dbpedia.org/resource/Brandenburg_(disambiguation)
http://dbpedia.org/resource/Brandenburg	http://ia.dbpedia.org/resource/Brandenburg
http://dbpedia.org/resource/Brandenburg	http://yi.dbpedia.org/resource/בראנדנבורג
http://lb.dbpedia.org/resource/Brandenburg	http://dbpedia.org/resource/Brandenburg_(disambiguation)
http://als.dbpedia.org/resource/Brandenburg	http://dbpedia.org/resource/Brandenburg_(disambiguation)
http://be.dbpedia.org/resource/Брандэнбург,_значэнні	http://dbpedia.org/resource/Brandenburg_(disambiguation)
http://bg.dbpedia.org/resource/Бранденбург_(пояснение)	http://dbpedia.org/resource/Brandenburg_(disambiguation)
http://br.dbpedia.org/resource/Brandenburg_(disheñvelout)	http://dbpedia.org/resource/Brandenburg_(disambiguation)
http://cs.dbpedia.org/resource/Braniborsko_(rozcestník)	http://dbpedia.org/resource/Brandenburg_(disambiguation)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://de.dbpedia.org/resource/Brandenburg_(Begriffsklärung)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://eo.dbpedia.org/resource/Brandenburg
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://es.dbpedia.org/resource/Brandeburgo_(desambiguación)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://fa.dbpedia.org/resource/براندنبورگ_(ابهام‌زدایی)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://fr.dbpedia.org/resource/Brandenbourg_(homonymie)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://he.dbpedia.org/resource/ברנדנבורג_(פירושונים)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://it.dbpedia.org/resource/Brandenburg
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://ja.dbpedia.org/resource/ブランデンブルク
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://ka.dbpedia.org/resource/ბრანდენბურგი_(მრავალმნიშვნელოვანი)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://ko.dbpedia.org/resource/브란덴부르크
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://lv.dbpedia.org/resource/Brandenburg
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://mk.dbpedia.org/resource/Бранденбург_(појаснување)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://nds.dbpedia.org/resource/Brannenborg_(Mehrdüdig_Begreep)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://nl.dbpedia.org/resource/Brandenburg
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://pl.dbpedia.org/resource/Brandenburg_(ujednoznacznienie)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://pt.dbpedia.org/resource/Brandenburg_(desambiguação)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://ro.dbpedia.org/resource/Brandenburg_(dezambiguizare)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://ru.dbpedia.org/resource/Бранденбург_(значения)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://sv.dbpedia.org/resource/Brandenburg_(olika_betydelser)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://tr.dbpedia.org/resource/Brandenburg_(anlam_ayrımı)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://uk.dbpedia.org/resource/Бранденбург_(значення)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://vo.dbpedia.org/resource/Brandenburg_(Telplänov)
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://www.wikidata.org/entity/Q219064
http://dbpedia.org/resource/Brandenburg_(disambiguation)	http://fi.dbpedia.org/resource/Brandenburg_(täsmennyssivu)
http://rdf.freebase.com/ns/m.017wh	http://bg.dbpedia.org/resource/Бранденбург_(провинция)
