Source	Target
http://bg.dbpedia.org/resource/Ростов	http://dbpedia.org/resource/Rostov_(disambiguation)
http://ko.dbpedia.org/resource/로스토프	http://dbpedia.org/resource/Rostov_(disambiguation)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://bg.dbpedia.org/resource/Ростов_(пояснение)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://de.dbpedia.org/resource/Rostow_(Begriffsklärung)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://es.dbpedia.org/resource/Rostov_(desambiguación)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://fa.dbpedia.org/resource/روستوف_(ابهام‌زدایی)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://fr.dbpedia.org/resource/Rostov
http://dbpedia.org/resource/Rostov_(disambiguation)	http://fr.dbpedia.org/resource/Rostov_(homonymie)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://he.dbpedia.org/resource/רוסטוב_(פירושונים)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://hr.dbpedia.org/resource/Rostov
http://dbpedia.org/resource/Rostov_(disambiguation)	http://hy.dbpedia.org/resource/Ռոստով
http://dbpedia.org/resource/Rostov_(disambiguation)	http://it.dbpedia.org/resource/Rostov
http://dbpedia.org/resource/Rostov_(disambiguation)	http://ko.dbpedia.org/resource/로스토프_(동음이의)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://nl.dbpedia.org/resource/Rostov
http://dbpedia.org/resource/Rostov_(disambiguation)	http://pt.dbpedia.org/resource/Rostov_(desambiguação)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://ro.dbpedia.org/resource/Rostov
http://dbpedia.org/resource/Rostov_(disambiguation)	http://ru.dbpedia.org/resource/Ростов_(значения)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://sco.dbpedia.org/resource/Rostov_(disambiguation)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://sr.dbpedia.org/resource/Ростов_(вишезначна_одредница)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://uk.dbpedia.org/resource/Ростов_(значення)
http://dbpedia.org/resource/Rostov_(disambiguation)	http://www.wikidata.org/entity/Q230475
http://de.dbpedia.org/resource/Rostow_(Begriffsklärung)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://es.dbpedia.org/resource/Rostov_(desambiguación)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://fr.dbpedia.org/resource/Rostov	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://hr.dbpedia.org/resource/Rostov	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://it.dbpedia.org/resource/Rostov	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://ko.dbpedia.org/resource/로스토프_(동음이의)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://nl.dbpedia.org/resource/Rostov	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://pt.dbpedia.org/resource/Rostov_(desambiguação)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://ro.dbpedia.org/resource/Rostov	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://ru.dbpedia.org/resource/Ростов_(значения)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://sr.dbpedia.org/resource/Ростов_(вишезначна_одредница)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://uk.dbpedia.org/resource/Ростов_(значення)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
http://bg.dbpedia.org/resource/Ростов_(пояснение)	http://hy.dbpedia.org/resource/Ռոստով_(այլ_կիրառումներ)
