Source	Target
http://bs.dbpedia.org/resource/DDR_(čvor)	http://dbpedia.org/resource/DDR
http://cs.dbpedia.org/resource/DDR	http://dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://ca.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://de.dbpedia.org/resource/DDR_(Begriffsklärung)
http://dbpedia.org/resource/DDR	http://el.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://es.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://fa.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://fi.dbpedia.org/resource/DDR_(täsmennyssivu)
http://dbpedia.org/resource/DDR	http://fr.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://he.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://hu.dbpedia.org/resource/DDR_(egyértelműsítő_lap)
http://dbpedia.org/resource/DDR	http://id.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://it.dbpedia.org/resource/DDR_(disambigua)
http://dbpedia.org/resource/DDR	http://ja.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://ko.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://nl.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://nn.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://nn.dbpedia.org/resource/DDR_(fleirtyding)
http://dbpedia.org/resource/DDR	http://no.dbpedia.org/resource/DDR_(andre_betydninger)
http://dbpedia.org/resource/DDR	http://pl.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://pt.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://ro.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://ru.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://simple.dbpedia.org/resource/DDR_(disambiguation)
http://dbpedia.org/resource/DDR	http://sk.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://sv.dbpedia.org/resource/DDR_(olika_betydelser)
http://dbpedia.org/resource/DDR	http://th.dbpedia.org/resource/DDR
http://dbpedia.org/resource/DDR	http://www.wikidata.org/entity/Q216756
http://dbpedia.org/resource/DDR	http://zh.dbpedia.org/resource/DDR
