Source	Target
http://data.nytimes.com/4719459804274384821	http://sws.geonames.org/3433488/
http://data.nytimes.com/N43842223374210835271	http://dbpedia.org/resource/Iguazu_Falls
http://dbpedia.org/resource/Iguaz%C3%BA	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000005f4d1
http://dbpedia.org/resource/Iguazu_Falls	http://sws.geonames.org/3433488/
http://dbpedia.org/resource/Iguazú	http://rdf.freebase.com/ns/m.0cy6k
http://ru.dbpedia.org/resource/%D0%98%D0%B3%D1%83%D0%B0%D1%81%D1%83_(%D0%B2%D0%BE%D0%B4%D0%BE%D0%BF%D0%B0%D0%B4%D1%8B)	http://sws.geonames.org/3433488/
