Source	Target
http://dbpedia.org/resource/Barack_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000029c277
http://cs.dbpedia.org/resource/Vláda_Baracka_Obamy	http://rdf.freebase.com/ns/m.05b6w1g
http://da.dbpedia.org/resource/Regeringen_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://dbpedia.org/resource/Presidency_of_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://dbpedia.org/resource/Presidency_of_Barack_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000aa36c2e
http://de.dbpedia.org/resource/Kabinett_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://fr.dbpedia.org/resource/Présidence_de_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://it.dbpedia.org/resource/Presidenza_di_Barack_Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://ko.dbpedia.org/resource/버락_오바마_행정부	http://rdf.freebase.com/ns/m.05b6w1g
http://nl.dbpedia.org/resource/Kabinet-Obama	http://rdf.freebase.com/ns/m.05b6w1g
http://no.dbpedia.org/resource/Barack_Obamas_regjering	http://rdf.freebase.com/ns/m.05b6w1g
http://pl.dbpedia.org/resource/Prezydentura_Baracka_Obamy	http://rdf.freebase.com/ns/m.05b6w1g
http://rdf.freebase.com/ns/m.05b6w1g	http://www.wikidata.org/entity/Q1379733
http://rdf.freebase.com/ns/m.05b6w1g	http://ru.dbpedia.org/resource/Президентство_Барака_Обамы
http://rdf.freebase.com/ns/m.05b6w1g	http://sv.dbpedia.org/resource/Obamas_kabinett
http://rdf.freebase.com/ns/m.05b6w1g	http://th.dbpedia.org/resource/การดำรงตำแหน่งประธานาธิบดีของบารัก_โอบามา
http://dbpedia.org/resource/Presidential_transition_of_Barack_Obama	http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000009d4e39d
