Source	Target
http://dbpedia.org/resource/Zhao_Wei	http://dbtune.org/musicbrainz/resource/artist/b912817f-c95b-4b07-b101-3b900d4137f6
http://dbpedia.org/resource/Gong_Li	http://dbtune.org/musicbrainz/resource/artist/97a27018-56ac-4e91-92be-06b7817aa4b4
http://dbpedia.org/resource/Lang_Lang_(pianist)	http://dbtune.org/musicbrainz/resource/artist/43e1570a-1a0d-479f-9c95-fba971aec91a
http://dbpedia.org/resource/Zhou_Xun	http://dbtune.org/musicbrainz/resource/artist/ca46ca12-82c0-4c0f-955d-5d56c6b95460
http://dbpedia.org/resource/Faye_Wong	http://dbtune.org/musicbrainz/resource/artist/692e367d-2846-442d-b13d-1177c3681c65
http://rdf.freebase.com/ns/m.01lv3rr	http://dbpedia.org/resource/Li_Wen
http://dbpedia.org/resource/Leon_Lai	http://dbtune.org/musicbrainz/resource/artist/603976ae-5e99-4126-8406-23bf7134433c
http://dbpedia.org/resource/Albert_Leung	http://dbtune.org/musicbrainz/resource/artist/6d5993a7-ef89-41cd-88c8-9ac4d0b39b0c
http://dbtune.org/musicbrainz/resource/artist/6d5993a7-ef89-41cd-88c8-9ac4d0b39b0c	http://www.bbc.co.uk/music/artists/6d5993a7-ef89-41cd-88c8-9ac4d0b39b0c#artist
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000032d0ef7	http://dbpedia.org/resource/Li_Wen
http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000055953f0	http://dbpedia.org/resource/Chaw
http://rdf.freebase.com/ns/m.02pln_j	http://dbpedia.org/resource/Chaw
http://dbpedia.org/resource/Chang_Fei_(celebrity)	http://dbtune.org/musicbrainz/resource/artist/b1f39a1c-1b22-49db-bcb6-dd57ed3818bf
http://dbtune.org/musicbrainz/resource/artist/b1f39a1c-1b22-49db-bcb6-dd57ed3818bf	http://www.bbc.co.uk/music/artists/b1f39a1c-1b22-49db-bcb6-dd57ed3818bf#artist
http://dbtune.org/musicbrainz/resource/artist/f3fd7e43-aca4-4e25-9f2d-a5c992a575fc	http://zh.wikipedia.org/wiki/??
http://dbtune.org/musicbrainz/resource/artist/38fe7fb3-2bde-4672-8016-2ba6f7d1808f	http://zh.wikipedia.org/wiki/??
http://dbtune.org/musicbrainz/resource/artist/d7dd2cd8-db65-4dc1-897b-957548393cf5	http://zh.wikipedia.org/wiki/??
http://dbpedia.org/resource/Dou_Wei	http://dbtune.org/musicbrainz/resource/artist/57488107-e763-4955-abc2-f279548ffe9a
http://dbtune.org/musicbrainz/resource/artist/57488107-e763-4955-abc2-f279548ffe9a	http://www.bbc.co.uk/music/artists/57488107-e763-4955-abc2-f279548ffe9a#artist
http://dbtune.org/musicbrainz/resource/artist/692e367d-2846-442d-b13d-1177c3681c65	http://www.bbc.co.uk/music/artists/692e367d-2846-442d-b13d-1177c3681c65#artist
http://dbtune.org/musicbrainz/resource/artist/c6e4c1a5-695e-4f7a-a69f-55081cf2e170	http://zh.wikipedia.org/wiki/??
http://dbtune.org/musicbrainz/resource/artist/bcb0505f-7884-4a13-a210-760e1b4f651f	http://zh.wikipedia.org/wiki/??
http://dbtune.org/musicbrainz/resource/artist/69d09a21-ca65-4fe0-b0d0-6263bb1b3f96	http://zh.wikipedia.org/wiki/??
http://dbpedia.org/resource/Janice_Vidal	http://dbtune.org/musicbrainz/resource/artist/7e5b5c8a-bd9f-4106-bce0-e97fd14f6a6d
http://dbpedia.org/resource/Landy_Wen	http://dbtune.org/musicbrainz/resource/artist/c75ab3cf-cd43-4c52-9a4c-913ea2b78420
http://dbtune.org/musicbrainz/resource/artist/c75ab3cf-cd43-4c52-9a4c-913ea2b78420	http://www.bbc.co.uk/music/artists/c75ab3cf-cd43-4c52-9a4c-913ea2b78420#artist
http://dbtune.org/musicbrainz/resource/artist/43e1570a-1a0d-479f-9c95-fba971aec91a	http://www.bbc.co.uk/music/artists/43e1570a-1a0d-479f-9c95-fba971aec91a#artist
http://dbtune.org/musicbrainz/resource/artist/603976ae-5e99-4126-8406-23bf7134433c	http://www.bbc.co.uk/music/artists/603976ae-5e99-4126-8406-23bf7134433c#artist
http://dbtune.org/musicbrainz/resource/artist/c8502d7b-d8d8-4ed7-b80b-7c0810f4354c	http://zh.wikipedia.org/wiki/??
http://dbpedia.org/resource/Na_Ying	http://dbtune.org/musicbrainz/resource/artist/6aa74244-000b-4932-b003-b0636281931e
http://dbtune.org/musicbrainz/resource/artist/6aa74244-000b-4932-b003-b0636281931e	http://www.bbc.co.uk/music/artists/6aa74244-000b-4932-b003-b0636281931e#artist
http://dbpedia.org/resource/Rui_En	http://dbtune.org/musicbrainz/resource/artist/81efe814-a500-4ae5-8c9c-1b9d4c466663
http://dbtune.org/musicbrainz/resource/artist/9126cb67-035c-4313-9ff9-0724bc412371	http://zh.wikipedia.org/wiki/??
http://dbpedia.org/resource/West_Side_(JJ_Lin_album)	http://dbtune.org/musicbrainz/resource/record/e7d55782-0262-4527-88ad-7525308d5d4d
http://dbtune.org/musicbrainz/resource/artist/b912817f-c95b-4b07-b101-3b900d4137f6	http://www.bbc.co.uk/music/artists/b912817f-c95b-4b07-b101-3b900d4137f6#artist
http://dbtune.org/musicbrainz/resource/artist/ca46ca12-82c0-4c0f-955d-5d56c6b95460	http://www.bbc.co.uk/music/artists/ca46ca12-82c0-4c0f-955d-5d56c6b95460#artist
http://dbtune.org/musicbrainz/resource/artist/19f89a7c-008b-4433-91d7-1a1a68d1591d	http://www.bbc.co.uk/music/artists/19f89a7c-008b-4433-91d7-1a1a68d1591d#artist
http://dbtune.org/musicbrainz/resource/artist/69a68788-2d47-4518-8d43-9f2944ed611a	http://www.bbc.co.uk/music/artists/69a68788-2d47-4518-8d43-9f2944ed611a#artist
http://dbtune.org/musicbrainz/resource/artist/d457f05e-8802-4888-83a6-b07d3df3bbf3	http://zh.wikipedia.org/wiki/??
http://dbtune.org/musicbrainz/resource/artist/51c3f650-25bc-4ea9-b25a-ef600af6ef80	http://dbpedia.org/resource/Zhou_Xuan
http://rdf.freebase.com/ns/m.0514h2	http://www.bbc.co.uk/music/artists/51c3f650-25bc-4ea9-b25a-ef600af6ef80#artist
http://rdf.freebase.com/ns/m.01lv3rr	http://dbpedia.org/resource/COCO
http://dbpedia.org/resource/COCO	http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000032d0ef7
http://dbpedia.org/resource/Abing	http://dbtune.org/musicbrainz/resource/artist/f96d6a53-2bcc-43af-b0b9-ed1718ea8afa
