Source	Target
http://dbpedia.org/resource/Bandon,_Oregon	http://data.nytimes.com/43553777731027839441
http://dbpedia.org/resource/Burgundy	http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000049a5a
http://rdf.freebase.com/ns/m.0d5sb	http://dbpedia.org/resource/Cantabrian_Sea
http://rdf.freebase.com/ns/m.0d5sb	http://dbpedia.org/resource/Cantabrian_sea
http://rdf.freebase.com/ns/m.03w965y	http://dbpedia.org/resource/First_Kingdom_of_Burgundy
http://dbpedia.org/resource/Chappaqua,_New_York	http://data.nytimes.com/N87963426655427413891
http://dbpedia.org/resource/Cantabrian_Sea	http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000006170a
http://dbpedia.org/resource/Bourgogne	http://data.nytimes.com/N30038501401041739851
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000051f6f5	http://dbpedia.org/resource/Burgundian_kingdom
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000051f6f5	http://dbpedia.org/resource/Second_Kingdom_of_Burgundy
http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000006170a	http://dbpedia.org/resource/Cantabrian_sea
http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000049a5a	http://dbpedia.org/resource/Juran_kingdom
http://dbpedia.org/resource/Kingdom_of_Arles	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://es.dbpedia.org/resource/Reino_de_Arlés	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://et.dbpedia.org/resource/Arelaat	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://it.dbpedia.org/resource/Regno_di_Arles	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://ja.dbpedia.org/resource/アルル王国	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://lt.dbpedia.org/resource/Burgundijos_(Arelato)_karalystė	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://rdf.freebase.com/ns/m.03bx8nz	http://ro.dbpedia.org/resource/Regatul_Burgundia
http://ro.dbpedia.org/resource/Regatul_Burgundia	http://th.dbpedia.org/resource/ราชอาณาจักรอาร์ล
http://ro.dbpedia.org/resource/Regatul_Burgundia	http://www.wikidata.org/entity/Q3271735
http://dbpedia.org/resource/Burgundy_%28French_region%29	http://data.nytimes.com/43553777731027839441
http://dbpedia.org/resource/Bourgogne_(region)	http://rdf.freebase.com/ns/m.0lpp8
http://data.nytimes.com/43553777731027839441	http://dbpedia.org/resource/Bourgogne
http://sws.geonames.org/3030967/	http://dbpedia.org/resource/Bourgogne
http://rdf.freebase.com/ns/m.0lpp8	http://dbpedia.org/resource/Bourgogne
