Entity	Remark
http://ar.dbpedia.org/resource/%D8%AC%D8%A7%D9%88_%D9%88%D8%A7%D9%8A	Timeout
http://ar.dbpedia.org/resource/جاو_واي	Timeout
http://ar.dbpedia.org/resource/%D8%AC%D9%88%D9%86%D8%AC_%D9%84%D9%8A	Timeout
http://ar.dbpedia.org/resource/جونج_لي	Timeout
http://cs.dbpedia.org/resource/Wej_Čao	Error
http://dbpedia.org/resource/Zhao_Wei	Timeout
http://de.dbpedia.org/resource/Zhao_Wei	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Zhao_Wei	Timeout
http://es.dbpedia.org/resource/Zhao_Wei	RedirectedUntilLanded
http://fi.dbpedia.org/resource/Zhao_Wei	Error
http://fr.dbpedia.org/resource/Zhao_Wei	RedirectedUntilLanded
http://id.dbpedia.org/resource/Zhao_Wei	Timeout
http://it.dbpedia.org/resource/Zhao_Wei	Error
http://ja.dbpedia.org/resource/ヴィッキー・チャオ	Timeout
http://jv.dbpedia.org/resource/Zhao_Wei	Error
http://kk.dbpedia.org/resource/Чжао_Вэй	Error
http://ko.dbpedia.org/resource/자오웨이	Timeout
http://pl.dbpedia.org/resource/Zhao_Wei	Timeout
http://pt.dbpedia.org/resource/Zhao_Wei	Timeout
http://rdf.freebase.com/ns/m.05z68y	NotFound
http://ru.dbpedia.org/resource/Чжао_Вэй	Error
http://th.dbpedia.org/resource/เจ้า_เวย	Error
http://tr.dbpedia.org/resource/Zhao_Wei	Error
http://vi.dbpedia.org/resource/Triệu_Vi	Error
http://www.wikidata.org/entity/Q197471	Timeout
http://zh.dbpedia.org/resource/趙薇	Error
http://ca.dbpedia.org/resource/Gong_Li	NotRedirect
http://commons.dbpedia.org/resource/Gong_Li	Timeout
http://cs.dbpedia.org/resource/Kung_Li	Error
http://da.dbpedia.org/resource/Gong_Li	Error
http://dbpedia.org/resource/Gong_Li	Timeout
http://de.dbpedia.org/resource/Gong_Li	RedirectedUntilLanded
http://el.dbpedia.org/resource/Γκονγκ_Λι	RedirectedUntilTimeout
http://eo.dbpedia.org/resource/Gong_Li	Timeout
http://es.dbpedia.org/resource/Gong_Li	RedirectedUntilLanded
http://eu.dbpedia.org/resource/Gong_Li	Timeout
http://fa.dbpedia.org/resource/گونگ_لی	Error
http://fi.dbpedia.org/resource/Gong_Li	Error
http://fr.dbpedia.org/resource/Gong_Li	RedirectedUntilLanded
http://he.dbpedia.org/resource/גונג_לי	Error
http://hu.dbpedia.org/resource/Gong_Li	RedirectedUntilTimeout
http://id.dbpedia.org/resource/Gong_Li	Timeout
http://it.dbpedia.org/resource/Gong_Li	Error
http://ja.dbpedia.org/resource/コン・リー	Timeout
http://jv.dbpedia.org/resource/Gong_Li	Error
http://kk.dbpedia.org/resource/Гун_Ли	Error
http://ko.dbpedia.org/resource/궁리	Timeout
http://mr.dbpedia.org/resource/कोंग_ली	Error
http://ms.dbpedia.org/resource/Gong_Li	Error
http://ne.dbpedia.org/resource/गोङ_ली	Error
http://nl.dbpedia.org/resource/Gong_Li	NotRedirect
http://no.dbpedia.org/resource/Gong_Li	Error
http://pl.dbpedia.org/resource/Gong_Li	NotRedirect
http://pt.dbpedia.org/resource/Gong_Li	Timeout
http://rdf.freebase.com/ns/m.0139t1	NotFound
http://ro.dbpedia.org/resource/Gong_Li	Error
http://ru.dbpedia.org/resource/Гун_Ли	Error
http://sh.dbpedia.org/resource/Gong_Li	Error
http://sq.dbpedia.org/resource/Gong_Li	Error
http://sv.dbpedia.org/resource/Gong_Li	Timeout
http://th.dbpedia.org/resource/กง_ลี่	Error
http://tr.dbpedia.org/resource/Gong_Li	Error
http://uk.dbpedia.org/resource/Гун_Лі	Timeout
http://uk.dbpedia.org/resource/Ґун_Лі	Timeout
http://uz.dbpedia.org/resource/Gong_Li	Error
http://vi.dbpedia.org/resource/Củng_Lợi	Error
