Entity	Remark
http://af.dbpedia.org/resource/Rostof_aan_die_Don	Error
http://ar.dbpedia.org/resource/روستوف-نا-دونو	Timeout
http://az.dbpedia.org/resource/Rostov-na-Donu	Error
http://be-x-old.dbpedia.org/resource/Растоў-на-Доне	Error
http://be.dbpedia.org/resource/Горад_Растоў-на-Доне	NotFound
http://bg.dbpedia.org/resource/Ростов_на_Дон	RedirectedUntilLanded
http://br.dbpedia.org/resource/Rostov-an-Don	Error
http://ca.dbpedia.org/resource/Rostov_del_Don	RedirectedUntilLanded
http://cs.dbpedia.org/resource/Rostov_na_Donu	Error
http://cv.dbpedia.org/resource/Ростов-Тан-çинчи	Error
http://da.dbpedia.org/resource/Rostov_ved_Don	Error
http://dbpedia.org/resource/Rostov-on-Don	RedirectedUntilLanded
http://de.dbpedia.org/resource/Rostow_am_Don	RedirectedUntilLanded
http://el.dbpedia.org/resource/Ροστόφ_επί_του_Ντον	RedirectedUntilLanded
http://el.dbpedia.org/resource/Ροστόφ_στον_Ντον	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Rostov-na-Donu	RedirectedUntilLanded
http://es.dbpedia.org/resource/Rostov_del_Don	RedirectedUntilLanded
http://et.dbpedia.org/resource/Rostov_Doni_ääres	Error
http://eu.dbpedia.org/resource/Rostov_Don	RedirectedUntilLanded
http://fa.dbpedia.org/resource/روستوف-نا-دونو	Error
http://fi.dbpedia.org/resource/Rostov-na-Donu	Error
http://fr.dbpedia.org/resource/Rostov-sur-le-Don	RedirectedUntilLanded
http://ga.dbpedia.org/resource/Rostov_na_Donu	RedirectedUntilLanded
http://he.dbpedia.org/resource/רוסטוב_על_הדון	Error
http://hr.dbpedia.org/resource/Rostov_na_Donu	Error
http://hu.dbpedia.org/resource/Rosztov-na-Donu	RedirectedUntilLanded
http://hu.dbpedia.org/resource/Rosztov	RedirectedUntilLanded
http://hy.dbpedia.org/resource/Դոնի_Ռոստով	Error
http://id.dbpedia.org/resource/Rostov_na_Donu	RedirectedUntilLanded
http://it.dbpedia.org/resource/Rostov_sul_Don	Error
http://ja.dbpedia.org/resource/ロストフ・ナ・ドヌ	RedirectedUntilLanded
http://ka.dbpedia.org/resource/დონის_როსტოვი	Error
http://kn.dbpedia.org/resource/ರಾಸ್ಟೊವ್-ಆನ್-ಡಾನ್	Error
