SUBJECT	OBJECT	WEIGHT
http://be.dbpedia.org/resource/Фаедзіс	http://be.dbpedia.org/resource/%D0%A4%D0%B0%D0%B5%D0%B4%D0%B7%D1%96%D1%81	0
http://be.dbpedia.org/resource/Фаедзіс	http://bg.dbpedia.org/resource/Фаедис	0
http://be.dbpedia.org/resource/Фаедзіс	http://ca.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://de.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://eo.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://es.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://fr.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://ia.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://id.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://it.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://ja.dbpedia.org/resource/ファエーディス	0
http://be.dbpedia.org/resource/Фаедзіс	http://kk.dbpedia.org/resource/Фаедис	0
http://be.dbpedia.org/resource/Фаедзіс	http://lmo.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://ms.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://nap.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://nl.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://pl.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://pms.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://pt.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://ru.dbpedia.org/resource/Фаэдис	0
http://be.dbpedia.org/resource/Фаедзіс	http://scn.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://sr.dbpedia.org/resource/Faedis,_Udine	0
http://be.dbpedia.org/resource/Фаедзіс	http://uk.dbpedia.org/resource/Фаедіс	0
http://be.dbpedia.org/resource/Фаедзіс	http://uz.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://vi.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://vo.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://war.dbpedia.org/resource/Faedis	0
http://be.dbpedia.org/resource/Фаедзіс	http://www.wikidata.org/entity/Q53256	0
http://be.dbpedia.org/resource/Фаедзіс	http://zh.dbpedia.org/resource/法埃迪斯	0
http://bg.dbpedia.org/resource/Фаедис	http://be.dbpedia.org/resource/Фаедзіс	0
http://bg.dbpedia.org/resource/Фаедис	http://ca.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://de.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://eo.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://es.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://fr.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://id.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://it.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://ja.dbpedia.org/resource/ファエーディス	0
http://bg.dbpedia.org/resource/Фаедис	http://nl.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://pl.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://pt.dbpedia.org/resource/Faedis	0
http://bg.dbpedia.org/resource/Фаедис	http://ru.dbpedia.org/resource/Фаэдис	0
http://bg.dbpedia.org/resource/Фаедис	http://sr.dbpedia.org/resource/Faedis,_Udine	0
http://bg.dbpedia.org/resource/Фаедис	http://uk.dbpedia.org/resource/Фаедіс	0
http://bg.dbpedia.org/resource/Фаедис	http://zh.dbpedia.org/resource/法埃迪斯	0
http://ca.dbpedia.org/resource/Faedis	http://be.dbpedia.org/resource/Фаедзіс	0
http://ca.dbpedia.org/resource/Faedis	http://bg.dbpedia.org/resource/Фаедис	0
http://ca.dbpedia.org/resource/Faedis	http://dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://de.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://eo.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://es.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://fr.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://ia.dbpedia.org/resource/Faedis	2
http://ca.dbpedia.org/resource/Faedis	http://id.dbpedia.org/resource/Faedis	1
http://ca.dbpedia.org/resource/Faedis	http://it.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://ja.dbpedia.org/resource/ファエーディス	0
http://ca.dbpedia.org/resource/Faedis	http://kk.dbpedia.org/resource/Фаедис	0
http://ca.dbpedia.org/resource/Faedis	http://lmo.dbpedia.org/resource/Faedis	2
http://ca.dbpedia.org/resource/Faedis	http://ms.dbpedia.org/resource/Faedis	1
http://ca.dbpedia.org/resource/Faedis	http://nap.dbpedia.org/resource/Faedis	2
http://ca.dbpedia.org/resource/Faedis	http://nl.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://pl.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://pms.dbpedia.org/resource/Faedis	2
http://ca.dbpedia.org/resource/Faedis	http://pt.dbpedia.org/resource/Faedis	3
http://ca.dbpedia.org/resource/Faedis	http://rdf.freebase.com/ns/m.0gk8wl	1
http://ca.dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаедис	0
http://ca.dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаэдис	0
http://ca.dbpedia.org/resource/Faedis	http://scn.dbpedia.org/resource/Faedis	1
http://ca.dbpedia.org/resource/Faedis	http://sr.dbpedia.org/resource/Faedis,_Udine	1
http://ca.dbpedia.org/resource/Faedis	http://uk.dbpedia.org/resource/Фаедіс	0
http://ca.dbpedia.org/resource/Faedis	http://uz.dbpedia.org/resource/Faedis	1
http://ca.dbpedia.org/resource/Faedis	http://vi.dbpedia.org/resource/Faedis	2
http://ca.dbpedia.org/resource/Faedis	http://vo.dbpedia.org/resource/Faedis	2
http://ca.dbpedia.org/resource/Faedis	http://war.dbpedia.org/resource/Faedis	2
http://ca.dbpedia.org/resource/Faedis	http://www.wikidata.org/entity/Q53256	1
http://ca.dbpedia.org/resource/Faedis	http://zh.dbpedia.org/resource/法埃迪斯	0
http://dbpedia.org/resource/Faedis	http://be.dbpedia.org/resource/Фаедзіс	0
http://dbpedia.org/resource/Faedis	http://bg.dbpedia.org/resource/Фаедис	0
http://dbpedia.org/resource/Faedis	http://ca.dbpedia.org/resource/Faedis	3
http://dbpedia.org/resource/Faedis	http://data.linkedopendata.it/scuole/resource/FAEDIS	2
http://dbpedia.org/resource/Faedis	http://de.dbpedia.org/resource/Faedis	5
http://dbpedia.org/resource/Faedis	http://eo.dbpedia.org/resource/Faedis	3
http://dbpedia.org/resource/Faedis	http://es.dbpedia.org/resource/Faedis	5
http://dbpedia.org/resource/Faedis	http://fr.dbpedia.org/resource/Faedis	5
http://dbpedia.org/resource/Faedis	http://ia.dbpedia.org/resource/Faedis	2
http://dbpedia.org/resource/Faedis	http://id.dbpedia.org/resource/Faedis	1
http://dbpedia.org/resource/Faedis	http://it.dbpedia.org/resource/Faedis	5
http://dbpedia.org/resource/Faedis	http://ja.dbpedia.org/resource/ファエーディス	0
http://dbpedia.org/resource/Faedis	http://kk.dbpedia.org/resource/Фаедис	0
http://dbpedia.org/resource/Faedis	http://lmo.dbpedia.org/resource/Faedis	2
http://dbpedia.org/resource/Faedis	http://ms.dbpedia.org/resource/Faedis	1
http://dbpedia.org/resource/Faedis	http://nap.dbpedia.org/resource/Faedis	2
http://dbpedia.org/resource/Faedis	http://nl.dbpedia.org/resource/Faedis	4
http://dbpedia.org/resource/Faedis	http://pl.dbpedia.org/resource/Faedis	5
http://dbpedia.org/resource/Faedis	http://pms.dbpedia.org/resource/Faedis	2
http://dbpedia.org/resource/Faedis	http://pt.dbpedia.org/resource/Faedis	5
http://dbpedia.org/resource/Faedis	http://rdf.freebase.com/ns/m.0gk8wl	3
http://dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаедис	0
http://dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаэдис	0
http://dbpedia.org/resource/Faedis	http://scn.dbpedia.org/resource/Faedis	1
http://dbpedia.org/resource/Faedis	http://sr.dbpedia.org/resource/Faedis,_Udine	1
http://dbpedia.org/resource/Faedis	http://sws.geonames.org/6538366/	4
http://dbpedia.org/resource/Faedis	http://uk.dbpedia.org/resource/Фаедіс	0
http://dbpedia.org/resource/Faedis	http://uz.dbpedia.org/resource/Faedis	1
http://dbpedia.org/resource/Faedis	http://vi.dbpedia.org/resource/Faedis	2
http://dbpedia.org/resource/Faedis	http://vo.dbpedia.org/resource/Faedis	2
http://dbpedia.org/resource/Faedis	http://war.dbpedia.org/resource/Faedis	2
http://dbpedia.org/resource/Faedis	http://wikidata.dbpedia.org/resource/Q53256	0
http://dbpedia.org/resource/Faedis	http://www.wikidata.org/entity/Q53256	2
http://dbpedia.org/resource/Faedis	http://zh.dbpedia.org/resource/法埃迪斯	0
http://dbpedia.org/resource/Faedis	http://gadm.geovocab.org/id/3_30189	1
http://dbpedia.org/resource/Faedis	http://la.dbpedia.org/resource/Fagete	0
http://dbpedia.org/resource/Faedis	http://linkedgeodata.org/triplify/node/66503391#id	3
http://dbpedia.org/resource/Faedis	http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000e8a372	1
http://dbpedia.org/resource/Faedis	http://rdf.freebase.com/ns/m/0gk8wl	0
http://dbpedia.org/resource/Faedis	http://wikidata.org/entity/Q53256	0
http://dbpedia.org/resource/Faedis	http://yago-knowledge.org/resource/Faedis	1
http://dbpedia.org/resource/Fojda	http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000e8a372	1
http://de.dbpedia.org/resource/Faedis	http://be.dbpedia.org/resource/Фаедзіс	0
http://de.dbpedia.org/resource/Faedis	http://bg.dbpedia.org/resource/Фаедис	0
http://de.dbpedia.org/resource/Faedis	http://ca.dbpedia.org/resource/Faedis	3
http://de.dbpedia.org/resource/Faedis	http://dbpedia.org/resource/Faedis	5
http://de.dbpedia.org/resource/Faedis	http://eo.dbpedia.org/resource/Faedis	3
http://de.dbpedia.org/resource/Faedis	http://es.dbpedia.org/resource/Faedis	5
http://de.dbpedia.org/resource/Faedis	http://fr.dbpedia.org/resource/Faedis	5
http://de.dbpedia.org/resource/Faedis	http://ia.dbpedia.org/resource/Faedis	2
http://de.dbpedia.org/resource/Faedis	http://id.dbpedia.org/resource/Faedis	1
http://de.dbpedia.org/resource/Faedis	http://it.dbpedia.org/resource/Faedis	5
http://de.dbpedia.org/resource/Faedis	http://ja.dbpedia.org/resource/ファエーディス	0
http://de.dbpedia.org/resource/Faedis	http://kk.dbpedia.org/resource/Фаедис	0
http://de.dbpedia.org/resource/Faedis	http://lmo.dbpedia.org/resource/Faedis	2
http://de.dbpedia.org/resource/Faedis	http://ms.dbpedia.org/resource/Faedis	1
http://de.dbpedia.org/resource/Faedis	http://nap.dbpedia.org/resource/Faedis	2
http://de.dbpedia.org/resource/Faedis	http://nl.dbpedia.org/resource/Faedis	4
http://de.dbpedia.org/resource/Faedis	http://pl.dbpedia.org/resource/Faedis	5
http://de.dbpedia.org/resource/Faedis	http://pms.dbpedia.org/resource/Faedis	2
http://de.dbpedia.org/resource/Faedis	http://pt.dbpedia.org/resource/Faedis	5
http://de.dbpedia.org/resource/Faedis	http://rdf.freebase.com/ns/m.0gk8wl	1
http://de.dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаедис	0
http://de.dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаэдис	0
http://de.dbpedia.org/resource/Faedis	http://scn.dbpedia.org/resource/Faedis	1
http://de.dbpedia.org/resource/Faedis	http://sr.dbpedia.org/resource/Faedis,_Udine	1
http://de.dbpedia.org/resource/Faedis	http://uk.dbpedia.org/resource/Фаедіс	0
http://de.dbpedia.org/resource/Faedis	http://uz.dbpedia.org/resource/Faedis	1
http://de.dbpedia.org/resource/Faedis	http://vi.dbpedia.org/resource/Faedis	2
http://de.dbpedia.org/resource/Faedis	http://vo.dbpedia.org/resource/Faedis	2
http://de.dbpedia.org/resource/Faedis	http://war.dbpedia.org/resource/Faedis	2
http://de.dbpedia.org/resource/Faedis	http://www.wikidata.org/entity/Q53256	2
http://de.dbpedia.org/resource/Faedis	http://zh.dbpedia.org/resource/法埃迪斯	0
http://eo.dbpedia.org/resource/Faedis	http://be.dbpedia.org/resource/Фаедзіс	0
http://eo.dbpedia.org/resource/Faedis	http://bg.dbpedia.org/resource/Фаедис	0
http://eo.dbpedia.org/resource/Faedis	http://ca.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://de.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://es.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://fr.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://ia.dbpedia.org/resource/Faedis	1
http://eo.dbpedia.org/resource/Faedis	http://id.dbpedia.org/resource/Faedis	1
http://eo.dbpedia.org/resource/Faedis	http://it.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://ja.dbpedia.org/resource/ファエーディス	0
http://eo.dbpedia.org/resource/Faedis	http://lmo.dbpedia.org/resource/Faedis	1
http://eo.dbpedia.org/resource/Faedis	http://nap.dbpedia.org/resource/Faedis	1
http://eo.dbpedia.org/resource/Faedis	http://nl.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://pl.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://pms.dbpedia.org/resource/Faedis	1
http://eo.dbpedia.org/resource/Faedis	http://pt.dbpedia.org/resource/Faedis	2
http://eo.dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаедис	0
http://eo.dbpedia.org/resource/Faedis	http://ru.dbpedia.org/resource/Фаэдис	0
http://eo.dbpedia.org/resource/Faedis	http://sr.dbpedia.org/resource/Faedis,_Udine	1
http://eo.dbpedia.org/resource/Faedis	http://uk.dbpedia.org/resource/Фаедіс	0
