Entity	Remark
http://ab.dbpedia.org/resource/Берлин	Error
http://dbpedia.org/resource/Berlin	RedirectedUntilLanded
http://ace.dbpedia.org/resource/Berlin	Error
http://af.dbpedia.org/resource/Berlyn	Error
http://als.dbpedia.org/resource/Berlin	Error
http://am.dbpedia.org/resource/በርሊን	Error
http://an.dbpedia.org/resource/Berlín	Error
http://ar.dbpedia.org/resource/برلين	Timeout
http://arz.dbpedia.org/resource/بيرلين	Error
http://ast.dbpedia.org/resource/Berlín	Error
http://az.dbpedia.org/resource/Berlin	Error
http://ba.dbpedia.org/resource/Берлин	Error
http://bat-smg.dbpedia.org/resource/Berlīns	Error
http://be-x-old.dbpedia.org/resource/Бэрлін	Error
http://be.dbpedia.org/resource/Горад_Берлін	NotFound
http://bg.dbpedia.org/resource/Берлин	RedirectedUntilLanded
http://bn.dbpedia.org/resource/বার্লিন	Error
http://br.dbpedia.org/resource/Berlin	Error
http://bs.dbpedia.org/resource/Berlin	Error
http://ca.dbpedia.org/resource/Berlín	RedirectedUntilLanded
http://ckb.dbpedia.org/resource/بەرلین	Error
http://cs.dbpedia.org/resource/Berlín	RedirectedUntilLanded
http://cv.dbpedia.org/resource/Берлин	Error
http://cy.dbpedia.org/resource/Berlin	Error
http://da.dbpedia.org/resource/Berlin	Error
http://de.dbpedia.org/resource/Berlin	RedirectedUntilLanded
http://diq.dbpedia.org/resource/Berlin	Error
http://el.dbpedia.org/resource/Βερολίνο	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Berlino	RedirectedUntilLanded
http://es.dbpedia.org/resource/Berlín	RedirectedUntilLanded
http://et.dbpedia.org/resource/Berliin	Error
http://eu.dbpedia.org/resource/Berlin	RedirectedUntilLanded
http://fa.dbpedia.org/resource/برلین	Error
http://fi.dbpedia.org/resource/Berliini	Error
http://fr.dbpedia.org/resource/Berlin	RedirectedUntilLanded
http://fy.dbpedia.org/resource/Berlyn	Error
http://ga.dbpedia.org/resource/Beirlín	RedirectedUntilNotFound
http://gd.dbpedia.org/resource/Berlin	Error
http://gl.dbpedia.org/resource/Berlín	NotRedirect
http://gl.dbpedia.org/resource/Berlín_-_Berlin	NotRedirect
http://he.dbpedia.org/resource/ברלין	Error
http://hi.dbpedia.org/resource/बर्लिन	Error
http://hif.dbpedia.org/resource/Berlin	Error
http://hr.dbpedia.org/resource/Berlin	Error
http://ht.dbpedia.org/resource/Bèlen	Error
http://hu.dbpedia.org/resource/Berlin	RedirectedUntilLanded
http://hy.dbpedia.org/resource/Բեռլին	Error
http://ia.dbpedia.org/resource/Berlin	Error
http://id.dbpedia.org/resource/Berlin	RedirectedUntilLanded
http://io.dbpedia.org/resource/Berlin	Error
http://is.dbpedia.org/resource/Berlín	Error
http://it.dbpedia.org/resource/Berlino	Error
http://ja.dbpedia.org/resource/ベルリン	RedirectedUntilLanded
http://jv.dbpedia.org/resource/Berlin	Error
http://ka.dbpedia.org/resource/ბერლინი	Error
http://kk.dbpedia.org/resource/Берлин	Error
http://kn.dbpedia.org/resource/ಬರ್ಲಿನ್	Error
http://ko.dbpedia.org/resource/베를린	RedirectedUntilLanded
http://ku.dbpedia.org/resource/Berlîn	Error
http://ky.dbpedia.org/resource/Берлин	Error
http://la.dbpedia.org/resource/Berolinum	Error
http://lb.dbpedia.org/resource/Berlin	Error
http://lmo.dbpedia.org/resource/Berlin	Error
http://lt.dbpedia.org/resource/Berlynas	Error
http://lv.dbpedia.org/resource/Berlīne	NotFound
http://mg.dbpedia.org/resource/Berlin	Error
http://mk.dbpedia.org/resource/Берлин	Error
http://ml.dbpedia.org/resource/ബെർലിൻ	Error
http://mr.dbpedia.org/resource/बर्लिन	Error
http://ms.dbpedia.org/resource/Berlin	Error
http://my.dbpedia.org/resource/ဘာလင်မြို့	Error
http://mzn.dbpedia.org/resource/برلین	Error
http://nap.dbpedia.org/resource/Berlino	Error
http://nds.dbpedia.org/resource/Berlin	Error
http://ne.dbpedia.org/resource/बर्लिन	Error
http://new.dbpedia.org/resource/बर्लिन	Error
http://nl.dbpedia.org/resource/Berlijn	NotRedirect
http://nn.dbpedia.org/resource/Berlin	Error
http://no.dbpedia.org/resource/Berlin	Error
http://oc.dbpedia.org/resource/Berlin	Error
http://pl.dbpedia.org/resource/Berlin	NotRedirect
http://pms.dbpedia.org/resource/Berlin	Error
http://pnb.dbpedia.org/resource/برلن	Error
http://pt.dbpedia.org/resource/Berlim	NotRedirect
http://qu.dbpedia.org/resource/Berlin	Error
http://ro.dbpedia.org/resource/Berlin	Error
http://roa-rup.dbpedia.org/resource/Berlin	Error
http://ru.dbpedia.org/resource/Берлин	Error
http://scn.dbpedia.org/resource/Birlinu	Error
http://sco.dbpedia.org/resource/Berlin	Error
http://sh.dbpedia.org/resource/Berlin	Error
http://simple.dbpedia.org/resource/Berlin	Error
http://sk.dbpedia.org/resource/Berlín	Error
http://sl.dbpedia.org/resource/Berlin	Error
http://sq.dbpedia.org/resource/Berlini	Error
http://sr.dbpedia.org/resource/Берлин	Error
http://sv.dbpedia.org/resource/Berlin	RedirectedUntilLanded
http://sw.dbpedia.org/resource/Berlin	Error
http://ta.dbpedia.org/resource/பெர்லின்	Error
http://te.dbpedia.org/resource/బెర్లిన్	Error
http://tg.dbpedia.org/resource/Берлин	Error
http://th.dbpedia.org/resource/เบอร์ลิน	Error
http://tl.dbpedia.org/resource/Berlin	Error
http://tr.dbpedia.org/resource/Berlin	Error
http://tt.dbpedia.org/resource/Берлин	Error
http://uk.dbpedia.org/resource/Берлін	RedirectedUntilLanded
http://ur.dbpedia.org/resource/برلن	Error
http://uz.dbpedia.org/resource/Berlin	Error
http://vec.dbpedia.org/resource/Berlin	Error
http://vi.dbpedia.org/resource/Berlin	Error
http://vo.dbpedia.org/resource/Berlin	Error
http://war.dbpedia.org/resource/Berlin	Error
http://www.wikidata.org/entity/Q64	RedirectedUntilLanded
http://yi.dbpedia.org/resource/בערלין	Error
http://yo.dbpedia.org/resource/Berlin	Error
http://zh-min-nan.dbpedia.org/resource/Berlin	Error
http://zh-yue.dbpedia.org/resource/柏林	Error
http://zh.dbpedia.org/resource/柏林	Error
http://af.dbpedia.org/resource/Jersey_City	Error
http://an.dbpedia.org/resource/Jersey_City	Error
http://ar.dbpedia.org/resource/جيرسي_سيتي	Timeout
http://ast.dbpedia.org/resource/Jersey_City	Error
http://bg.dbpedia.org/resource/Джърси_Сити	RedirectedUntilLanded
http://br.dbpedia.org/resource/Jersey_City	Error
http://ca.dbpedia.org/resource/Jersey_City	RedirectedUntilLanded
http://cs.dbpedia.org/resource/Jersey_City	Error
http://cy.dbpedia.org/resource/Dinas_Jersey	Error
http://da.dbpedia.org/resource/Jersey_City_(New_Jersey)	Error
http://dbpedia.org/resource/Jersey_City,_New_Jersey	RedirectedUntilLanded
http://de.dbpedia.org/resource/Jersey_City	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Jersey_City	RedirectedUntilLanded
http://es.dbpedia.org/resource/Jersey_City_(Nueva_Jersey)	RedirectedUntilLanded
http://eu.dbpedia.org/resource/Jersey_City	RedirectedUntilLanded
http://fa.dbpedia.org/resource/جرزی_سیتی	Error
http://fi.dbpedia.org/resource/Jersey_City	Error
http://fr.dbpedia.org/resource/Jersey_City	RedirectedUntilLanded
http://ga.dbpedia.org/resource/Jersey_City,_New_Jersey	RedirectedUntilLanded
http://gl.dbpedia.org/resource/Jersey_City	NotRedirect
http://he.dbpedia.org/resource/ג'רזי_סיטי	Error
http://hr.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://ht.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://ia.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://is.dbpedia.org/resource/Jersey_City_(New_Jersey)	Error
http://it.dbpedia.org/resource/Jersey_City	Error
http://ja.dbpedia.org/resource/ジャージーシティ	RedirectedUntilLanded
http://kk.dbpedia.org/resource/Джерсей_Сити_(Нью-Джерси)	Error
http://ko.dbpedia.org/resource/저지시티	RedirectedUntilLanded
http://mk.dbpedia.org/resource/Џерси_Сити_(Њу_Џерси)	Error
http://mr.dbpedia.org/resource/जर्सी_सिटी,_न्यू_जर्सी	Error
http://nl.dbpedia.org/resource/Jersey_City	NotRedirect
http://no.dbpedia.org/resource/Jersey_City	Error
http://pl.dbpedia.org/resource/Jersey_City	NotRedirect
http://pt.dbpedia.org/resource/Jersey_City	NotRedirect
http://ro.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://ru.dbpedia.org/resource/Джерси-Сити	Error
http://sco.dbpedia.org/resource/Jersey_Ceety,_New_Jersey	Error
http://simple.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://sk.dbpedia.org/resource/Jersey_City	Error
http://sr.dbpedia.org/resource/Џерзи_Сити	Error
http://sv.dbpedia.org/resource/Jersey_City	RedirectedUntilLanded
http://sw.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://tr.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://uk.dbpedia.org/resource/Джерсі-Сіті	RedirectedUntilLanded
http://vec.dbpedia.org/resource/Jersey_City	Error
http://vi.dbpedia.org/resource/Thành_phố_Jersey	Error
http://vo.dbpedia.org/resource/Jersey_City	Error
http://war.dbpedia.org/resource/Jersey_City,_New_Jersey	Error
http://www.wikidata.org/entity/Q26339	RedirectedUntilLanded
http://zh-min-nan.dbpedia.org/resource/Jersey_City	Error
http://zh.dbpedia.org/resource/泽西市	Error
http://af.dbpedia.org/resource/Tirana	Error
http://als.dbpedia.org/resource/Tirana	Error
http://am.dbpedia.org/resource/ቲራና	Error
http://an.dbpedia.org/resource/Tirana	Error
http://ar.dbpedia.org/resource/تيرانا	Timeout
http://arz.dbpedia.org/resource/تيرانا	Error
http://az.dbpedia.org/resource/Tirana	Error
http://bat-smg.dbpedia.org/resource/Tėrana	Error
http://be-x-old.dbpedia.org/resource/Тырана	Error
http://be.dbpedia.org/resource/Горад_Тырана	NotFound
http://bg.dbpedia.org/resource/Тирана	RedirectedUntilLanded
http://bn.dbpedia.org/resource/তিরানা	Error
http://br.dbpedia.org/resource/Tirana	Error
http://bs.dbpedia.org/resource/Tirana	Error
http://ca.dbpedia.org/resource/Tirana	RedirectedUntilLanded
http://ckb.dbpedia.org/resource/تیرانا	Error
http://cs.dbpedia.org/resource/Tirana	RedirectedUntilLanded
http://cv.dbpedia.org/resource/Тирана	Error
http://cy.dbpedia.org/resource/Tirana	Error
http://da.dbpedia.org/resource/Tirana	Error
