Entity	Remark
http://ar.dbpedia.org/resource/روبير_الأول_ملك_فرنسا	Timeout
http://bg.dbpedia.org/resource/%D0%A0%D0%BE%D0%B1%D0%B5%D1%80_I	RedirectedUntilLanded
http://bg.dbpedia.org/resource/Робер_I	RedirectedUntilLanded
http://br.dbpedia.org/resource/Roperzh_Ia%C3%B1_(roue_ar_Franked)	Error
http://br.dbpedia.org/resource/Roperzh_Iañ_(roue_ar_Franked)	Error
http://bs.dbpedia.org/resource/Robert_I,_kralj_Zapadne_Frana%C4%8Dke	Error
http://bs.dbpedia.org/resource/Robert_I,_kralj_Zapadne_Franačke	Error
http://ca.dbpedia.org/resource/Robert_I_de_Fran%C3%A7a	RedirectedUntilLanded
http://ca.dbpedia.org/resource/Robert_I_de_França	RedirectedUntilLanded
http://cs.dbpedia.org/resource/Robert_I._Francouzsk%C3%BD	RedirectedUntilLanded
http://cs.dbpedia.org/resource/Robert_I._Francouzský	RedirectedUntilLanded
http://d-nb.info/gnd/11878904X	RedirectedUntilLanded
http://dbpedia.org/resource/French_king_Robert_I	RedirectedUntilLanded
http://dbpedia.org/resource/Robert_I_%28of_France%29	RedirectedUntilLanded
http://dbpedia.org/resource/Robert_I_(of_France)	RedirectedUntilLanded
http://dbpedia.org/resource/Robert_I_of_France	RedirectedUntilLanded
http://de.dbpedia.org/resource/Robert_I._(Frankreich)	RedirectedUntilLanded
http://el.dbpedia.org/resource/%CE%A1%CE%BF%CE%B2%CE%AD%CF%81%CF%84%CE%BF%CF%82_%CE%91'_%CF%84%CE%B7%CF%82_%CE%93%CE%B1%CE%BB%CE%BB%CE%AF%CE%B1%CF%82	RedirectedUntilLanded
http://el.dbpedia.org/resource/Ροβέρτος_Α'_της_Γαλλίας	RedirectedUntilLanded
http://el.dbpedia.org/resource/Ροβέρτος_Α΄_της_Γαλλίας	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Roberto_la_1-a_(Francio)	RedirectedUntilLanded
http://es.dbpedia.org/resource/Roberto_I_de_Francia	RedirectedUntilLanded
http://et.dbpedia.org/resource/Robert_I	Error
http://fi.dbpedia.org/resource/Robert_I	Error
http://fr.dbpedia.org/resource/Robert_Ier_de_France	RedirectedUntilLanded
http://gl.dbpedia.org/resource/Roberto_I_de_Francia	NotRedirect
http://he.dbpedia.org/resource/%D7%A8%D7%95%D7%91%D7%A8_%D7%94%D7%A8%D7%90%D7%A9%D7%95%D7%9F,_%D7%9E%D7%9C%D7%9A_%D7%A6%D7%A8%D7%A4%D7%AA	Error
http://he.dbpedia.org/resource/רובר_הראשון,_מלך_צרפת	Error
http://hr.dbpedia.org/resource/Robert_I.,_kralj_Francuske	Error
http://hu.dbpedia.org/resource/I._Róbert_francia_király	RedirectedUntilLanded
http://hu.dbpedia.org/resource/I._Róbert_nyugati_frank_király	RedirectedUntilLanded
http://id.dbpedia.org/resource/Robert_I_dari_Perancis	RedirectedUntilLanded
http://it.dbpedia.org/resource/Roberto_I_di_Francia	Error
http://ja.dbpedia.org/resource/%E3%83%AD%E3%83%99%E3%83%BC%E3%83%AB1%E4%B8%96_(%E8%A5%BF%E3%83%95%E3%83%A9%E3%83%B3%E3%82%AF%E7%8E%8B)	RedirectedUntilLanded
http://ja.dbpedia.org/resource/ロベール1世_(西フランク王)	RedirectedUntilLanded
http://ko.dbpedia.org/resource/%EB%A1%9C%EB%B2%A0%EB%A5%B4_1%EC%84%B8_(%EC%84%9C%ED%94%84%EB%9E%91%ED%81%AC)	RedirectedUntilLanded
http://ko.dbpedia.org/resource/로베르_1세_(서프랑크)	RedirectedUntilLanded
http://la.dbpedia.org/resource/Robertus_I_(rex_Franciae)	Error
http://lt.dbpedia.org/resource/Robertas_I	Error
