Entity	Remark
http://ar.dbpedia.org/resource/%D8%A8%D8%B1%D8%A7%D8%A8%D9%8A%D8%AA_%D8%8C_%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7	Timeout
http://ar.dbpedia.org/resource/برابيت_،_أوكرانيا	Timeout
http://az.dbpedia.org/resource/Pripyat	Error
http://bat-smg.dbpedia.org/resource/Prėpetė	Error
http://be-x-old.dbpedia.org/resource/Прыпяць_(горад)	Error
http://be.dbpedia.org/resource/Горад_Прыпяць	NotFound
http://bg.dbpedia.org/resource/Припят_(град)	RedirectedUntilLanded
http://bs.dbpedia.org/resource/Pripjat_(čvor)	Error
http://ca.dbpedia.org/resource/Prýpiat	RedirectedUntilLanded
http://cs.dbpedia.org/resource/Pripjať_(město)	Error
http://cy.dbpedia.org/resource/Pripyat	Error
http://da.dbpedia.org/resource/Prypiat	Error
http://dbpedia.org/resource/Pripyat	RedirectedUntilLanded
http://dbpedia.org/resource/Prypiat	RedirectedUntilLanded
http://de.dbpedia.org/resource/Prypjat_(Stadt)	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Pripjat	RedirectedUntilLanded
http://es.dbpedia.org/resource/Prípiat	RedirectedUntilLanded
http://et.dbpedia.org/resource/Prõpjat	Error
http://fa.dbpedia.org/resource/پریپیات	Error
http://fa.dbpedia.org/resource/پریپیات،_اوکراین	Error
http://fi.dbpedia.org/resource/Prypjat	Error
http://fr.dbpedia.org/resource/Pripiat	RedirectedUntilLanded
http://he.dbpedia.org/resource/פריפיאט_(עיר)	Error
http://hr.dbpedia.org/resource/Pripjat	Error
http://hu.dbpedia.org/resource/Pripjaty	RedirectedUntilLanded
http://hy.dbpedia.org/resource/Պրիպյատ	Error
http://id.dbpedia.org/resource/Pripyat,_Ukraina	RedirectedUntilLanded
http://it.dbpedia.org/resource/Pripjat'_(città)	Error
http://it.dbpedia.org/resource/Pryp'jat'_(città)	Error
http://ja.dbpedia.org/resource/プリピャチ	RedirectedUntilLanded
http://ka.dbpedia.org/resource/პრიპიატი	Error
http://ka.dbpedia.org/resource/პრიპიატი_(ქალაქი)	Error
http://ko.dbpedia.org/resource/프리피야티	RedirectedUntilLanded
http://lt.dbpedia.org/resource/Pripetė_(miestas)	Error
http://lv.dbpedia.org/resource/Pripjata	NotFound
