Entity	Remark
http://d-nb.info/gnd/124871135	RedirectedUntilLanded
http://datos.bne.es/resource/XX1035080	Error
http://viaf.org/viaf/57557288	RedirectedUntilLanded
http://dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
http://dbpedia.org/resource/Marcelo_Piñeyro	RedirectedUntilLanded
http://de.dbpedia.org/resource/Marcelo_Piñeyro	RedirectedUntilLanded
http://es.dbpedia.org/resource/Marcelo_Piñeyro	RedirectedUntilLanded
http://fr.dbpedia.org/resource/Marcelo_Piñeyro	RedirectedUntilLanded
http://gl.dbpedia.org/resource/Marcelo_Piñeyro	NotRedirect
http://mpii.de/yago/resource/Marcelo_Pi%C3%B1eyro	Error
http://pl.dbpedia.org/resource/Marcelo_Piñeyro	NotRedirect
http://pt.dbpedia.org/resource/Marcelo_Piñeyro	NotRedirect
http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000f3f4a5	NotFound
http://rdf.freebase.com/ns/m.0h7y55	NotFound
http://rdf.freebase.com/ns/m/0h7y55	NotFound
http://ru.dbpedia.org/resource/Пиньейро,_Марсело	Error
http://wikidata.dbpedia.org/resource/Q1388674	NotFound
http://wikidata.org/entity/Q1388674	RedirectedUntilLanded
http://www.wikidata.org/entity/Q1388674	RedirectedUntilLanded
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Marcelo_Pi%C3%B1eyro	NotFound
http://yago-knowledge.org/resource/Marcelo_Piñeyro	RedirectedUntilLanded
http://dbpedia.org/resource/Marcelo_Pineyro	RedirectedUntilLanded
http://mpii.de/yago/resource/Marcelo_Piñeyro	Error
http://de.dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
http://es.dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
http://fr.dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
http://gl.dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	NotRedirect
http://pl.dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	NotRedirect
http://pt.dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	NotRedirect
http://ru.dbpedia.org/resource/%D0%9F%D0%B8%D0%BD%D1%8C%D0%B5%D0%B9%D1%80%D0%BE,_%D0%9C%D0%B0%D1%80%D1%81%D0%B5%D0%BB%D0%BE	Error
https://dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
http://dbpedia.org/page/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
https://dbpedia.org/page/Marcelo_Pi%C3%B1eyro	NotRedirect
https://www.wikidata.org/entity/Q1388674	RedirectedUntilLanded
https://www.wikidata.org/wiki/Special:EntityData/Q1388674	RedirectedUntilLanded
https://www.wikidata.org/wiki/Special:EntityData/Q1388674.json	NotRedirect
http://de.dbpedia.org/page/Marcelo_Pi%C3%B1eyro	NotRedirect
https://d-nb.info/gnd/124871135	RedirectedUntilLanded
https://d-nb.info/gnd/124871135/about/html	RedirectedUntilLanded
https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D124871135	NotRedirect
http://fr.dbpedia.org/page/Marcelo_Pi%C3%B1eyro	NotRedirect
https://es.dbpedia.org/resource/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
http://es.dbpedia.org/page/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
https://es.dbpedia.org/page/Marcelo_Pi%C3%B1eyro	NotRedirect
https://viaf.org/viaf/57557288/	NotRedirect
http://yago-knowledge.org/resource/Marcelo_Pi%C3%B1eyro	RedirectedUntilLanded
https://yago-knowledge.org/resource/Marcelo_Pi%C3%B1eyro	NotRedirect
https://wikidata.org/entity/Q1388674	RedirectedUntilLanded
https://dbpedia.org/resource/Marcelo_Pineyro	RedirectedUntilLanded
http://dbpedia.org/page/Marcelo_Pineyro	RedirectedUntilLanded
https://dbpedia.org/page/Marcelo_Pineyro	RedirectedUntilLanded
