Entity	Remark
http://af.dbpedia.org/resource/Duitse_Demokratiese_Republiek	Error
http://als.dbpedia.org/resource/Deutsche_Demokratische_Republik	Error
http://an.dbpedia.org/resource/Republica_Democratica_Alemana	Error
http://ar.dbpedia.org/resource/ألمانيا_الشرقية	Timeout
http://arz.dbpedia.org/resource/المانيا_الشرقيه	Error
http://ast.dbpedia.org/resource/República_Democrática_Alemana	Error
http://az.dbpedia.org/resource/Almaniya_Demokratik_Respublikası	Error
http://be-x-old.dbpedia.org/resource/Нямецкая_Дэмакратычная_Рэспубліка	Error
http://be.dbpedia.org/resource/Германская_Дэмакратычная_Рэспубліка	NotFound
http://bg.dbpedia.org/resource/Германска_демократична_република	RedirectedUntilLanded
http://bn.dbpedia.org/resource/পূর্ব_জার্মানি	Error
http://br.dbpedia.org/resource/Republik_Demokratel_Alamagn	Error
http://bs.dbpedia.org/resource/Njemačka_demokratska_republika	Error
http://ca.dbpedia.org/resource/República_Democràtica_Alemanya	RedirectedUntilLanded
http://ckb.dbpedia.org/resource/ئاڵمانیای_ڕۆژھەڵات	Error
http://cs.dbpedia.org/resource/Německá_demokratická_republika	RedirectedUntilLanded
http://cv.dbpedia.org/resource/Германи_Демократиллĕ_Республики	Error
http://cy.dbpedia.org/resource/Gweriniaeth_Ddemocrataidd_yr_Almaen	Error
http://da.dbpedia.org/resource/DDR	Error
http://dbpedia.org/resource/East_Germany	RedirectedUntilLanded
http://de.dbpedia.org/resource/Deutsche_Demokratische_Republik	RedirectedUntilLanded
http://diq.dbpedia.org/resource/Cumhuriyetê_Almanyayo_Demokratik	Error
http://el.dbpedia.org/resource/Λαϊκή_Δημοκρατία_της_Γερμανίας	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Germana_Demokratia_Respubliko	RedirectedUntilLanded
http://es.dbpedia.org/resource/República_Democrática_Alemana	RedirectedUntilLanded
http://et.dbpedia.org/resource/Saksa_Demokraatlik_Vabariik	Error
http://eu.dbpedia.org/resource/Alemaniako_Errepublika_Demokratikoa	RedirectedUntilLanded
http://fa.dbpedia.org/resource/جمهوری_دمکراتیک_آلمان	Error
http://fi.dbpedia.org/resource/Saksan_demokraattinen_tasavalta	Error
http://fr.dbpedia.org/resource/République_démocratique_allemande	RedirectedUntilLanded
http://fy.dbpedia.org/resource/Dútske_Demokratyske_Republyk	Error
http://gl.dbpedia.org/resource/República_Democrática_Alemá	NotRedirect
http://he.dbpedia.org/resource/גרמניה_המזרחית	Error
http://hr.dbpedia.org/resource/Njemačka_Demokratska_Republika	Error
http://hu.dbpedia.org/resource/Német_Demokratikus_Köztársaság	RedirectedUntilLanded
http://hy.dbpedia.org/resource/Գերմանիայի_Դեմոկրատական_Հանրապետություն	Error
http://id.dbpedia.org/resource/Jerman_Timur	RedirectedUntilLanded
http://io.dbpedia.org/resource/Est-Germania	Error
http://is.dbpedia.org/resource/Austur-Þýskaland	Error
http://it.dbpedia.org/resource/Repubblica_Democratica_Tedesca	Error
http://ja.dbpedia.org/resource/ドイツ民主共和国	RedirectedUntilLanded
http://jv.dbpedia.org/resource/Jerman_Wétan	Error
http://ka.dbpedia.org/resource/გერმანიის_დემოკრატიული_რესპუბლიკა	Error
http://ko.dbpedia.org/resource/독일_민주_공화국	RedirectedUntilLanded
http://ku.dbpedia.org/resource/Komara_Demokratîk_a_Almanyayê	Error
http://la.dbpedia.org/resource/Res_publica_Democratica_Germanica	Error
http://lt.dbpedia.org/resource/Vokietijos_Demokratinė_Respublika	Error
http://lv.dbpedia.org/resource/Vācijas_Demokrātiskā_Republika	NotFound
http://mk.dbpedia.org/resource/Германска_Демократска_Република	Error
http://ml.dbpedia.org/resource/കിഴക്കൻ_ജർമ്മനി	Error
http://mr.dbpedia.org/resource/पूर्व_जर्मनी	Error
http://ms.dbpedia.org/resource/Jerman_Timur	Error
http://my.dbpedia.org/resource/ဂျာမန်ဒီမိုကရက်တစ်သမ္မတနိုင်ငံ	Error
http://mzn.dbpedia.org/resource/شرقی_آلمان	Error
http://nds.dbpedia.org/resource/Düütsche_Demokraatsche_Republiek	Error
http://nl.dbpedia.org/resource/Duitse_Democratische_Republiek	NotRedirect
http://nn.dbpedia.org/resource/Den_tyske_demokratiske_republikken	Error
http://no.dbpedia.org/resource/Den_tyske_demokratiske_republikk	Error
http://oc.dbpedia.org/resource/Republica_Democratica_Alemanda	Error
http://pl.dbpedia.org/resource/Niemiecka_Republika_Demokratyczna	NotRedirect
http://pnb.dbpedia.org/resource/چڑھدا_جرمنی	Error
http://pt.dbpedia.org/resource/Alemanha_Oriental	NotRedirect
http://qu.dbpedia.org/resource/Aliman_Dimukratiku_Republika	Error
http://ro.dbpedia.org/resource/Republica_Democrată_Germană	Error
http://ru.dbpedia.org/resource/Германская_Демократическая_Республика	Error
http://scn.dbpedia.org/resource/Ripùbblica_Dimucràtica_Tidesca	Error
http://sh.dbpedia.org/resource/Nemačka_Demokratska_Republika	Error
http://simple.dbpedia.org/resource/German_Democratic_Republic	Error
http://sk.dbpedia.org/resource/Nemecká_demokratická_republika	Error
http://sl.dbpedia.org/resource/Nemška_demokratična_republika	Error
http://sq.dbpedia.org/resource/Gjermania_Lindore	Error
http://sr.dbpedia.org/resource/Источна_Немачка	Error
http://sv.dbpedia.org/resource/Östtyskland	RedirectedUntilLanded
http://sw.dbpedia.org/resource/Jamhuri_ya_Kidemokrasia_ya_Kijerumani	Error
http://ta.dbpedia.org/resource/ஜெர்மன்_சனநாயகக்_குடியரசு	Error
http://th.dbpedia.org/resource/ประเทศเยอรมนีตะวันออก	Error
http://tl.dbpedia.org/resource/Silangang_Alemanya	Error
http://tr.dbpedia.org/resource/Demokratik_Almanya_Cumhuriyeti	Error
http://tr.dbpedia.org/resource/Doğu_Almanya	Error
http://tt.dbpedia.org/resource/Демократик_Алмания_Җөмһүрияте	Error
http://uk.dbpedia.org/resource/Німецька_Демократична_Республіка	RedirectedUntilLanded
http://ur.dbpedia.org/resource/مشرقی_جرمنی	Error
http://uz.dbpedia.org/resource/Germaniya_Demokratik_Respublikasi	Error
http://vec.dbpedia.org/resource/Repùblica_Democràtica_Todèsca	Error
