Entity	Remark
http://af.dbpedia.org/resource/Bandon,_Oregon	Error
http://bg.dbpedia.org/resource/Бандън_(град,_Орегон)	RedirectedUntilLanded
http://ca.dbpedia.org/resource/Bandon_(Oregon)	NotRedirect
http://dbpedia.org/resource/Bandon,_Oregon	RedirectedUntilTimeout
http://es.dbpedia.org/resource/Bandon_(Oregón)	RedirectedUntilLanded
http://fa.dbpedia.org/resource/بندن،_اورگن	Error
http://ht.dbpedia.org/resource/Bandon,_Oregon	Error
http://io.dbpedia.org/resource/Bandon,_Oregon	Error
http://kk.dbpedia.org/resource/Бандон_(Орегон)	Error
http://nl.dbpedia.org/resource/Bandon_(Oregon)	NotRedirect
http://pt.dbpedia.org/resource/Bandon_(Oregon)	Timeout
http://th.dbpedia.org/resource/แบนดัน_(รัฐออริกอน)	Error
http://uz.dbpedia.org/resource/Bandon_(Oregon)	Error
http://vo.dbpedia.org/resource/Bandon	Error
http://www.wikidata.org/entity/Q2088015	Timeout
http://af.dbpedia.org/resource/Boergondi%C3%AB_(gewes)	Error
http://af.dbpedia.org/resource/Boergondië_(gewes)	Error
http://als.dbpedia.org/resource/Burgund	Error
http://an.dbpedia.org/resource/Borgonya	Error
http://ar.dbpedia.org/resource/بورجندي_(منطقة_فرنسية)	Timeout
http://ar.dbpedia.org/resource/بورغوني_(منطقة_فرنسية)	Timeout
http://az.dbpedia.org/resource/Burqon	Error
http://az.dbpedia.org/resource/Burqundiya	Error
http://be-x-old.dbpedia.org/resource/Бургундыя	Error
http://be.dbpedia.org/resource/Бургундыя	NotFound
http://bg.dbpedia.org/resource/Бургундия_(регион)	RedirectedUntilLanded
http://bn.dbpedia.org/resource/বুর্‌গোইন	Error
http://br.dbpedia.org/resource/Bourgogn	Error
http://bs.dbpedia.org/resource/Bourgogne	Error
http://ca.dbpedia.org/resource/Borgonya	NotRedirect
http://ceb.dbpedia.org/resource/Bourgogne	Error
http://cs.dbpedia.org/resource/Burgundsko	Error
http://cv.dbpedia.org/resource/Бургунди	Error
http://cy.dbpedia.org/resource/Bourgogne	Error
http://da.dbpedia.org/resource/Bourgogne	Error
http://dbpedia.org/resource/Burgundy	RedirectedUntilTimeout
http://dbpedia.org/resource/Burgundy_(French_region)	RedirectedUntilTimeout
http://de.dbpedia.org/resource/Burgund	RedirectedUntilLanded
http://el.dbpedia.org/resource/Βουργουνδία	RedirectedUntilTimeout
http://eo.dbpedia.org/resource/Burgonjo	Timeout
http://es.dbpedia.org/resource/Borgoña	RedirectedUntilLanded
http://et.dbpedia.org/resource/Burgundia	Error
http://eu.dbpedia.org/resource/Borgoina	Timeout
http://fa.dbpedia.org/resource/بورگوین	Error
http://fi.dbpedia.org/resource/Burgundi	Error
http://fr.dbpedia.org/resource/Bourgogne	Timeout
http://fy.dbpedia.org/resource/Boergonje_(regio)	Error
http://gl.dbpedia.org/resource/Borgoña	RedirectedUntilTimeout
http://gl.dbpedia.org/resource/Borgoña_-_Bourgogne	Timeout
http://he.dbpedia.org/resource/בורגון	Error
http://hi.dbpedia.org/resource/बरगंडी	Error
http://hr.dbpedia.org/resource/Burgundija	Error
http://hu.dbpedia.org/resource/Burgundia	RedirectedUntilTimeout
http://hy.dbpedia.org/resource/Բուրգունդիա	Error
http://id.dbpedia.org/resource/Bourgogne	Timeout
http://io.dbpedia.org/resource/Burgundia	Error
http://is.dbpedia.org/resource/Bourgogne	Error
http://it.dbpedia.org/resource/Borgogna	Error
http://ja.dbpedia.org/resource/ブルゴーニュ地域圏	Timeout
http://jv.dbpedia.org/resource/Bourgogne	Error
http://ka.dbpedia.org/resource/ბურგუნდია	Error
http://kk.dbpedia.org/resource/Бургундия	Error
http://ko.dbpedia.org/resource/부르고뉴	Timeout
http://ku.dbpedia.org/resource/Bourgogne	Error
http://la.dbpedia.org/resource/Burgundia_(regio_Franciae)	Error
http://lb.dbpedia.org/resource/Bourgogne	Error
http://lmo.dbpedia.org/resource/Bourgogne	Error
http://lt.dbpedia.org/resource/Burgundija	Error
http://lv.dbpedia.org/resource/Burgundija	NotFound
http://mk.dbpedia.org/resource/Бургундија	Error
http://mr.dbpedia.org/resource/बूर्गान्य	Error
http://ms.dbpedia.org/resource/Bourgogne	Error
