Entity	Remark
http://af.dbpedia.org/resource/Brandenburg	Error
http://als.dbpedia.org/resource/Land_Brandenburg	Error
http://an.dbpedia.org/resource/Brandemburgo	Error
http://ar.dbpedia.org/resource/براندنبورغ	Timeout
http://az.dbpedia.org/resource/Brandenburq	Error
http://ba.dbpedia.org/resource/Бранденбург_(штат)	Error
http://be-x-old.dbpedia.org/resource/Брандэнбург	Error
http://be.dbpedia.org/resource/Брандэнбург	NotFound
http://bg.dbpedia.org/resource/Бранденбург	RedirectedUntilLanded
http://br.dbpedia.org/resource/Brandenburg	Error
http://bs.dbpedia.org/resource/Brandenburg	Error
http://ca.dbpedia.org/resource/Brandenburg	RedirectedUntilLanded
http://cs.dbpedia.org/resource/Braniborsko	RedirectedUntilLanded
http://cv.dbpedia.org/resource/Бранденбург	Error
http://cy.dbpedia.org/resource/Brandenburg	Error
http://da.dbpedia.org/resource/Brandenburg	Error
http://dbpedia.org/resource/Brandenburg	RedirectedUntilLanded
http://de.dbpedia.org/resource/Brandenburg	RedirectedUntilLanded
http://diq.dbpedia.org/resource/Brandenburg	Error
http://el.dbpedia.org/resource/Βραδεμβούργο	RedirectedUntilLanded
http://eo.dbpedia.org/resource/Brandenburgio	RedirectedUntilLanded
http://es.dbpedia.org/resource/Brandeburgo	RedirectedUntilLanded
http://et.dbpedia.org/resource/Brandenburg	Error
http://eu.dbpedia.org/resource/Brandenburgo	RedirectedUntilLanded
http://fa.dbpedia.org/resource/براندنبورگ	Error
http://fi.dbpedia.org/resource/Brandenburg	Error
http://fr.dbpedia.org/resource/Brandebourg	RedirectedUntilLanded
http://fy.dbpedia.org/resource/Brandenboarch	Error
http://ga.dbpedia.org/resource/Brandenburg	RedirectedUntilLanded
http://gd.dbpedia.org/resource/Brandenburg	Error
http://gl.dbpedia.org/resource/Brandeburgo_-_Brandenburg	NotRedirect
http://he.dbpedia.org/resource/ברנדנבורג	Error
http://hr.dbpedia.org/resource/Brandenburg	Error
http://hu.dbpedia.org/resource/Brandenburg	RedirectedUntilLanded
http://id.dbpedia.org/resource/Brandenburg	RedirectedUntilLanded
http://io.dbpedia.org/resource/Brandenburg	Error
http://is.dbpedia.org/resource/Brandenborg	Error
http://it.dbpedia.org/resource/Brandeburgo	Error
http://ja.dbpedia.org/resource/ブランデンブルク州	RedirectedUntilLanded
http://jv.dbpedia.org/resource/Brandenburg	Error
http://ka.dbpedia.org/resource/ბრანდენბურგი_(მხარე)	Error
http://kk.dbpedia.org/resource/Бранденбург	Error
http://ko.dbpedia.org/resource/브란덴부르크_주	RedirectedUntilLanded
http://ku.dbpedia.org/resource/Brandenburg	Error
http://la.dbpedia.org/resource/Brandenburgum	Error
http://lb.dbpedia.org/resource/Brandenburg	Error
http://lb.dbpedia.org/resource/Brandenburg_(Land)	Error
http://lmo.dbpedia.org/resource/Brandebùrgo	Error
http://lt.dbpedia.org/resource/Brandenburgas	Error
http://lv.dbpedia.org/resource/Brandenburga_(zeme)	NotFound
http://mk.dbpedia.org/resource/Бранденбург	Error
http://mr.dbpedia.org/resource/ब्रांडेनबुर्ग	Error
http://ms.dbpedia.org/resource/Brandenburg	Error
http://nds.dbpedia.org/resource/Brannenborg	Error
http://nl.dbpedia.org/resource/Brandenburg_(deelstaat)	NotRedirect
http://nn.dbpedia.org/resource/Brandenburg	Error
http://no.dbpedia.org/resource/Brandenburg	Error
http://oc.dbpedia.org/resource/Brandeborg	Error
