SUBJECT	OBJECT	WEIGHT
http://ar.dbpedia.org/resource/أكرة	http://cs.dbpedia.org/resource/Ágra	0
http://ar.dbpedia.org/resource/أكرة	http://cy.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://da.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://de.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://el.dbpedia.org/resource/Άγκρα	0
http://ar.dbpedia.org/resource/أكرة	http://eo.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://es.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://et.dbpedia.org/resource/Āgra	0
http://ar.dbpedia.org/resource/أكرة	http://eu.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://fa.dbpedia.org/resource/آگره	0
http://ar.dbpedia.org/resource/أكرة	http://fi.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://fr.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://fr.dbpedia.org/resource/Āgrā	0
http://ar.dbpedia.org/resource/أكرة	http://gl.dbpedia.org/resource/Agra_-_आगरा	0
http://ar.dbpedia.org/resource/أكرة	http://gu.dbpedia.org/resource/આગ્રા	0
http://ar.dbpedia.org/resource/أكرة	http://he.dbpedia.org/resource/אגרה_(הודו)	0
http://ar.dbpedia.org/resource/أكرة	http://hi.dbpedia.org/resource/आगरा	0
http://ar.dbpedia.org/resource/أكرة	http://hr.dbpedia.org/resource/Agra_(Uttar_Pradesh,_Indija)	0
http://ar.dbpedia.org/resource/أكرة	http://hu.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://hy.dbpedia.org/resource/Ագրե	0
http://ar.dbpedia.org/resource/أكرة	http://id.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://it.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://it.dbpedia.org/resource/Agra_(India)	0
http://ar.dbpedia.org/resource/أكرة	http://ja.dbpedia.org/resource/アーグラ	0
http://ar.dbpedia.org/resource/أكرة	http://ka.dbpedia.org/resource/აგრა	0
http://ar.dbpedia.org/resource/أكرة	http://kn.dbpedia.org/resource/ಆಗ್ರಾ	0
http://ar.dbpedia.org/resource/أكرة	http://ko.dbpedia.org/resource/아그라	0
http://ar.dbpedia.org/resource/أكرة	http://la.dbpedia.org/resource/Agra_(India)	0
http://ar.dbpedia.org/resource/أكرة	http://lmo.dbpedia.org/resource/Agra_(India)	0
http://ar.dbpedia.org/resource/أكرة	http://lt.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://lv.dbpedia.org/resource/Āgra	0
http://ar.dbpedia.org/resource/أكرة	http://ml.dbpedia.org/resource/ആഗ്ര	0
http://ar.dbpedia.org/resource/أكرة	http://mr.dbpedia.org/resource/आग्रा	0
http://ar.dbpedia.org/resource/أكرة	http://ms.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://mzn.dbpedia.org/resource/آگرا	0
http://ar.dbpedia.org/resource/أكرة	http://ne.dbpedia.org/resource/आगरा	0
http://ar.dbpedia.org/resource/أكرة	http://new.dbpedia.org/resource/आगरा	0
http://ar.dbpedia.org/resource/أكرة	http://new.dbpedia.org/resource/आग्रा	0
http://ar.dbpedia.org/resource/أكرة	http://nl.dbpedia.org/resource/Agra_(India)	0
http://ar.dbpedia.org/resource/أكرة	http://no.dbpedia.org/resource/Agra_(by_i_India)	0
http://ar.dbpedia.org/resource/أكرة	http://pl.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://pms.dbpedia.org/resource/Agra_(India)	0
http://ar.dbpedia.org/resource/أكرة	http://pnb.dbpedia.org/resource/آگرہ	0
http://ar.dbpedia.org/resource/أكرة	http://pt.dbpedia.org/resource/Agra_(Índia)	0
http://ar.dbpedia.org/resource/أكرة	http://rdf.freebase.com/ns/m.01zxx9	0
http://ar.dbpedia.org/resource/أكرة	http://ro.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://ru.dbpedia.org/resource/Агра	0
http://ar.dbpedia.org/resource/أكرة	http://sh.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://simple.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://sk.dbpedia.org/resource/Ágra	0
http://ar.dbpedia.org/resource/أكرة	http://sr.dbpedia.org/resource/Агра	0
http://ar.dbpedia.org/resource/أكرة	http://sv.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://ta.dbpedia.org/resource/ஆக்ரா	0
http://ar.dbpedia.org/resource/أكرة	http://te.dbpedia.org/resource/ఆగ్రా	0
http://ar.dbpedia.org/resource/أكرة	http://th.dbpedia.org/resource/อัคระ	0
http://ar.dbpedia.org/resource/أكرة	http://tl.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://tr.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://uk.dbpedia.org/resource/Аґра	0
http://ar.dbpedia.org/resource/أكرة	http://ur.dbpedia.org/resource/آگرہ	0
http://ar.dbpedia.org/resource/أكرة	http://uz.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://vi.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://war.dbpedia.org/resource/Agra	0
http://ar.dbpedia.org/resource/أكرة	http://www.wikidata.org/entity/Q42941	0
http://ar.dbpedia.org/resource/أكرة	http://zh.dbpedia.org/resource/阿格拉	0
http://ar.dbpedia.org/resource/أكرة	http://ar.dbpedia.org/resource/%D8%A3%D9%83%D8%B1%D8%A9	0
http://az.dbpedia.org/resource/Aqra	http://af.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://ar.dbpedia.org/resource/أكرة	0
http://az.dbpedia.org/resource/Aqra	http://ar.dbpedia.org/resource/أغرة	0
http://az.dbpedia.org/resource/Aqra	http://be-x-old.dbpedia.org/resource/Агра	0
http://az.dbpedia.org/resource/Aqra	http://be.dbpedia.org/resource/Горад_Агра	0
http://az.dbpedia.org/resource/Aqra	http://bg.dbpedia.org/resource/Агра	0
http://az.dbpedia.org/resource/Aqra	http://bn.dbpedia.org/resource/আগ্রা	0
http://az.dbpedia.org/resource/Aqra	http://bpy.dbpedia.org/resource/আগ্রা	0
http://az.dbpedia.org/resource/Aqra	http://ca.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://commons.dbpedia.org/resource/Category:Agra,_India	1
http://az.dbpedia.org/resource/Aqra	http://cs.dbpedia.org/resource/Ágra	0
http://az.dbpedia.org/resource/Aqra	http://cy.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://da.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://de.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://el.dbpedia.org/resource/Άγκρα	0
http://az.dbpedia.org/resource/Aqra	http://eo.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://es.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://et.dbpedia.org/resource/Āgra	0
http://az.dbpedia.org/resource/Aqra	http://eu.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://fa.dbpedia.org/resource/آگره	0
http://az.dbpedia.org/resource/Aqra	http://fi.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://fr.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://fr.dbpedia.org/resource/Āgrā	0
http://az.dbpedia.org/resource/Aqra	http://gl.dbpedia.org/resource/Agra_-_आगरा	0
http://az.dbpedia.org/resource/Aqra	http://gu.dbpedia.org/resource/આગ્રા	0
http://az.dbpedia.org/resource/Aqra	http://he.dbpedia.org/resource/אגרה_(הודו)	0
http://az.dbpedia.org/resource/Aqra	http://hi.dbpedia.org/resource/आगरा	0
http://az.dbpedia.org/resource/Aqra	http://hr.dbpedia.org/resource/Agra_(Uttar_Pradesh,_Indija)	3
http://az.dbpedia.org/resource/Aqra	http://hu.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://hy.dbpedia.org/resource/Ագրե	0
http://az.dbpedia.org/resource/Aqra	http://id.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://it.dbpedia.org/resource/Agra	1
http://az.dbpedia.org/resource/Aqra	http://it.dbpedia.org/resource/Agra_(India)	2
http://az.dbpedia.org/resource/Aqra	http://ja.dbpedia.org/resource/アーグラ	0
http://az.dbpedia.org/resource/Aqra	http://ka.dbpedia.org/resource/აგრა	0
http://az.dbpedia.org/resource/Aqra	http://kn.dbpedia.org/resource/ಆಗ್ರಾ	0
http://az.dbpedia.org/resource/Aqra	http://ko.dbpedia.org/resource/아그라	0
http://az.dbpedia.org/resource/Aqra	http://la.dbpedia.org/resource/Agra_(India)	2
http://az.dbpedia.org/resource/Aqra	http://lmo.dbpedia.org/resource/Agra_(India)	2
http://az.dbpedia.org/resource/Aqra	http://lt.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://lv.dbpedia.org/resource/Āgra	0
http://az.dbpedia.org/resource/Aqra	http://ml.dbpedia.org/resource/ആഗ്ര	0
http://az.dbpedia.org/resource/Aqra	http://mr.dbpedia.org/resource/आग्रा	0
http://az.dbpedia.org/resource/Aqra	http://ms.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://mzn.dbpedia.org/resource/آگرا	0
http://az.dbpedia.org/resource/Aqra	http://ne.dbpedia.org/resource/आगरा	0
http://az.dbpedia.org/resource/Aqra	http://new.dbpedia.org/resource/आगरा	0
http://az.dbpedia.org/resource/Aqra	http://new.dbpedia.org/resource/आग्रा	0
http://az.dbpedia.org/resource/Aqra	http://nl.dbpedia.org/resource/Agra_(India)	3
http://az.dbpedia.org/resource/Aqra	http://no.dbpedia.org/resource/Agra_(by_i_India)	2
http://az.dbpedia.org/resource/Aqra	http://pl.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://pms.dbpedia.org/resource/Agra_(India)	2
http://az.dbpedia.org/resource/Aqra	http://pnb.dbpedia.org/resource/آگرہ	0
http://az.dbpedia.org/resource/Aqra	http://pt.dbpedia.org/resource/Agra_(Índia)	0
http://az.dbpedia.org/resource/Aqra	http://ro.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://ru.dbpedia.org/resource/Агра	0
http://az.dbpedia.org/resource/Aqra	http://sh.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://simple.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://sk.dbpedia.org/resource/Ágra	0
http://az.dbpedia.org/resource/Aqra	http://sr.dbpedia.org/resource/Агра	0
http://az.dbpedia.org/resource/Aqra	http://sv.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://ta.dbpedia.org/resource/ஆக்ரா	0
http://az.dbpedia.org/resource/Aqra	http://te.dbpedia.org/resource/ఆగ్రా	0
http://az.dbpedia.org/resource/Aqra	http://th.dbpedia.org/resource/อัคระ	0
http://az.dbpedia.org/resource/Aqra	http://tl.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://tr.dbpedia.org/resource/Agra	3
http://az.dbpedia.org/resource/Aqra	http://uk.dbpedia.org/resource/Аґра	0
http://az.dbpedia.org/resource/Aqra	http://ur.dbpedia.org/resource/آگرہ	0
http://az.dbpedia.org/resource/Aqra	http://uz.dbpedia.org/resource/Agra	1
http://az.dbpedia.org/resource/Aqra	http://vi.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://war.dbpedia.org/resource/Agra	2
http://az.dbpedia.org/resource/Aqra	http://www.wikidata.org/entity/Q42941	1
http://az.dbpedia.org/resource/Aqra	http://zh.dbpedia.org/resource/阿格拉	0
http://be-x-old.dbpedia.org/resource/Агра	http://af.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://ar.dbpedia.org/resource/أكرة	0
http://be-x-old.dbpedia.org/resource/Агра	http://az.dbpedia.org/resource/Aqra	0
http://be-x-old.dbpedia.org/resource/Агра	http://be.dbpedia.org/resource/Горад_Агра	0
http://be-x-old.dbpedia.org/resource/Агра	http://bg.dbpedia.org/resource/Агра	0
http://be-x-old.dbpedia.org/resource/Агра	http://bn.dbpedia.org/resource/আগ্রা	0
http://be-x-old.dbpedia.org/resource/Агра	http://bpy.dbpedia.org/resource/আগ্রা	0
http://be-x-old.dbpedia.org/resource/Агра	http://ca.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://cs.dbpedia.org/resource/Ágra	0
http://be-x-old.dbpedia.org/resource/Агра	http://cy.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://da.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://de.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://el.dbpedia.org/resource/Άγκρα	0
http://be-x-old.dbpedia.org/resource/Агра	http://eo.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://es.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://et.dbpedia.org/resource/Āgra	0
http://be-x-old.dbpedia.org/resource/Агра	http://eu.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://fa.dbpedia.org/resource/آگره	0
http://be-x-old.dbpedia.org/resource/Агра	http://fi.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://fr.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://fr.dbpedia.org/resource/Āgrā	0
http://be-x-old.dbpedia.org/resource/Агра	http://gl.dbpedia.org/resource/Agra_-_आगरा	0
http://be-x-old.dbpedia.org/resource/Агра	http://gu.dbpedia.org/resource/આગ્રા	0
http://be-x-old.dbpedia.org/resource/Агра	http://he.dbpedia.org/resource/אגרה_(הודו)	0
http://be-x-old.dbpedia.org/resource/Агра	http://hi.dbpedia.org/resource/आगरा	0
http://be-x-old.dbpedia.org/resource/Агра	http://hr.dbpedia.org/resource/Agra_(Uttar_Pradesh,_Indija)	0
http://be-x-old.dbpedia.org/resource/Агра	http://hu.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://hy.dbpedia.org/resource/Ագրե	0
http://be-x-old.dbpedia.org/resource/Агра	http://id.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://it.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://it.dbpedia.org/resource/Agra_(India)	0
http://be-x-old.dbpedia.org/resource/Агра	http://ja.dbpedia.org/resource/アーグラ	0
http://be-x-old.dbpedia.org/resource/Агра	http://ka.dbpedia.org/resource/აგრა	0
http://be-x-old.dbpedia.org/resource/Агра	http://kn.dbpedia.org/resource/ಆಗ್ರಾ	0
http://be-x-old.dbpedia.org/resource/Агра	http://ko.dbpedia.org/resource/아그라	0
http://be-x-old.dbpedia.org/resource/Агра	http://la.dbpedia.org/resource/Agra_(India)	0
http://be-x-old.dbpedia.org/resource/Агра	http://lmo.dbpedia.org/resource/Agra_(India)	0
http://be-x-old.dbpedia.org/resource/Агра	http://lt.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://lv.dbpedia.org/resource/Āgra	0
http://be-x-old.dbpedia.org/resource/Агра	http://ml.dbpedia.org/resource/ആഗ്ര	0
http://be-x-old.dbpedia.org/resource/Агра	http://mr.dbpedia.org/resource/आग्रा	0
http://be-x-old.dbpedia.org/resource/Агра	http://ms.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://mzn.dbpedia.org/resource/آگرا	0
http://be-x-old.dbpedia.org/resource/Агра	http://ne.dbpedia.org/resource/आगरा	0
http://be-x-old.dbpedia.org/resource/Агра	http://new.dbpedia.org/resource/आगरा	0
http://be-x-old.dbpedia.org/resource/Агра	http://new.dbpedia.org/resource/आग्रा	0
http://be-x-old.dbpedia.org/resource/Агра	http://nl.dbpedia.org/resource/Agra_(India)	0
http://be-x-old.dbpedia.org/resource/Агра	http://no.dbpedia.org/resource/Agra_(by_i_India)	0
http://be-x-old.dbpedia.org/resource/Агра	http://pl.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://pms.dbpedia.org/resource/Agra_(India)	0
http://be-x-old.dbpedia.org/resource/Агра	http://pnb.dbpedia.org/resource/آگرہ	0
http://be-x-old.dbpedia.org/resource/Агра	http://pt.dbpedia.org/resource/Agra_(Índia)	0
http://be-x-old.dbpedia.org/resource/Агра	http://ro.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://ru.dbpedia.org/resource/Агра	0
http://be-x-old.dbpedia.org/resource/Агра	http://sh.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://simple.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://sk.dbpedia.org/resource/Ágra	0
http://be-x-old.dbpedia.org/resource/Агра	http://sr.dbpedia.org/resource/Агра	0
http://be-x-old.dbpedia.org/resource/Агра	http://sv.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://ta.dbpedia.org/resource/ஆக்ரா	0
http://be-x-old.dbpedia.org/resource/Агра	http://te.dbpedia.org/resource/ఆగ్రా	0
http://be-x-old.dbpedia.org/resource/Агра	http://th.dbpedia.org/resource/อัคระ	0
http://be-x-old.dbpedia.org/resource/Агра	http://tl.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://tr.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://uk.dbpedia.org/resource/Аґра	0
http://be-x-old.dbpedia.org/resource/Агра	http://ur.dbpedia.org/resource/آگرہ	0
http://be-x-old.dbpedia.org/resource/Агра	http://uz.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://vi.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://war.dbpedia.org/resource/Agra	0
http://be-x-old.dbpedia.org/resource/Агра	http://www.wikidata.org/entity/Q42941	0
http://be-x-old.dbpedia.org/resource/Агра	http://zh.dbpedia.org/resource/阿格拉	0
http://be-x-old.dbpedia.org/resource/Агра	http://be-x-old.dbpedia.org/resource/%D0%90%D0%B3%D1%80%D0%B0	0
http://be.dbpedia.org/resource/Горад_Агра	http://af.dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://ar.dbpedia.org/resource/أكرة	0
http://be.dbpedia.org/resource/Горад_Агра	http://az.dbpedia.org/resource/Aqra	0
http://be.dbpedia.org/resource/Горад_Агра	http://be-x-old.dbpedia.org/resource/Агра	0
http://be.dbpedia.org/resource/Горад_Агра	http://ar.dbpedia.org/resource/أغرة	0
http://be.dbpedia.org/resource/Горад_Агра	http://bg.dbpedia.org/resource/Агра	0
http://be.dbpedia.org/resource/Горад_Агра	http://bn.dbpedia.org/resource/আগ্রা	0
http://be.dbpedia.org/resource/Горад_Агра	http://bpy.dbpedia.org/resource/আগ্রা	0
http://be.dbpedia.org/resource/Горад_Агра	http://ca.dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://commons.dbpedia.org/resource/Category:Agra,_India	0
http://be.dbpedia.org/resource/Горад_Агра	http://cs.dbpedia.org/resource/Ágra	0
http://be.dbpedia.org/resource/Горад_Агра	http://cy.dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://da.dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://de.dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://el.dbpedia.org/resource/Άγκρα	0
http://be.dbpedia.org/resource/Горад_Агра	http://eo.dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://es.dbpedia.org/resource/Agra	0
http://be.dbpedia.org/resource/Горад_Агра	http://et.dbpedia.org/resource/Āgra	0
